Fp12_delta_psd,Fp12_theta_psd,Fp12_alpha_psd,Fp12_beta_psd,Fp12_gamma_psd,F34_delta_psd,F34_theta_psd,F34_alpha_psd,F34_beta_psd,F34_gamma_psd,C34_delta_psd,C34_theta_psd,C34_alpha_psd,C34_beta_psd,C34_gamma_psd,P34_delta_psd,P34_theta_psd,P34_alpha_psd,P34_beta_psd,P34_gamma_psd,O12_delta_psd,O12_theta_psd,O12_alpha_psd,O12_beta_psd,O12_gamma_psd,F78_delta_psd,F78_theta_psd,F78_alpha_psd,F78_beta_psd,F78_gamma_psd,T34_delta_psd,T34_theta_psd,T34_alpha_psd,T34_beta_psd,T34_gamma_psd,T56_delta_psd,T56_theta_psd,T56_alpha_psd,T56_beta_psd,T56_gamma_psd,Class
0.045988118316137916,0.0077952718877579985,0.011403061497246708,0.02793832168330139,0.004249952855664584,0.019857555139005334,0.015922014746757973,0.010545711055819543,0.026109597236852577,0.0012870659801749416,0.04581677223534947,0.02756108994578066,0.0033297255566314132,0.011495507691196671,0.007249448498354447,0.017002636961195028,0.023314179627442866,0.01073744689887167,0.031218421880022773,0.0008266723447771032,0.18154811831794543,0.10150072660878358,0.030686834882597575,0.05587324996683635,0.013563770474220815,0.042549586174723486,0.010850423529297326,0.0011574166640525019,0.02331444067005428,0.010188160274234213,0.07644863983967082,0.0043266145541257656,0.006092353009786847,0.06448448448245164,0.02405773677085174,0.09833092266121546,0.0008789986005581507,0.00961958276225533,0.0877239134460494,0.027534006212953648,0
0.01538552927338288,0.02469230463295366,0.0053507992014587245,0.015720332477364367,0.002257714377625052,0.04423937813924106,0.0017151375710729722,0.007626710560060174,0.041831602115501215,0.004888938584194256,0.07492833344395955,0.0018276676699926636,0.012037174355457897,0.04421296062679608,0.005278242744781513,0.2263047153104123,0.027318137491141925,0.06168583867019768,0.17087550889971131,0.02320738434363563,0.12120646981739347,0.02123384993460277,0.02105443604223521,0.12872850104339423,0.021221184171720354,0.041351063279721156,0.04553576139096979,0.003248534499993766,0.008187684670648149,0.0036958236239122873,0.37541973529486816,0.02749380781128566,0.08338366030902503,0.32151267393071964,0.04709225451453411,0.12878986592676078,0.012271067830439214,0.030087808927845412,0.12482940576828445,0.020136113527381018,0
0.07898384962858296,0.06366358087871536,0.031318165870664605,0.03998301316398917,0.003096290741749879,0.20292457489107207,0.07072560055109389,0.08512074005635675,0.09761622280868996,0.006953626572308459,0.250045410739134,0.06195543566274833,0.11812660762930126,0.11476830149796224,0.00865316164049688,0.2801574425936235,0.06370780078550084,0.1351187326702559,0.12837174167670173,0.009273780525992452,0.42750939661257625,0.05117525389199251,0.17841910579045545,0.237102848730097,0.01920343647865666,0.251887634281994,0.03953273937728731,0.07413372561898696,0.17582438205010642,0.014852230752542106,0.2627155156429277,0.05442553014163527,0.10265955951190348,0.1464024732870962,0.01424832816246018,0.23439405702682548,0.05753374158083739,0.1035678829938879,0.11666256179602594,0.010417275635129099,0
0.009301861774004827,0.015141119295177807,0.003483049423501486,0.005402340627646215,0.0007813037046692164,0.08583656723436184,0.041019519542999566,0.03326663716717086,0.03811270734847651,0.004598565062396411,0.13749996703215983,0.05299342938240548,0.0491086583547986,0.0655411918024655,0.008613716163656682,0.15894559066422298,0.03402257480590372,0.0637606597581033,0.08824528887681561,0.010509688111992717,0.2653227032986392,0.022116407386248232,0.09418469806875285,0.1778478111654116,0.019731080028086087,0.11358218409686027,0.03329787656740646,0.04117247814235479,0.06705649895182561,0.009571126439694808,0.15343593262531297,0.02351438623854546,0.04138624653205173,0.11569989773931273,0.01569083072231733,0.17777457522028584,0.04142006631049602,0.060397641375538894,0.10455989047945617,0.013295688420162596,0
0.057061866789181015,0.027077897388756128,0.01584052194392501,0.024814163674237097,0.0011430616301467689,0.012053342001517642,0.0565895754010699,0.034358454837056934,0.006272934209350378,0.00026816353752708195,0.006621840786935729,0.06796428430257201,0.07752943009698293,0.004296818953091849,0.0004761356013411205,0.07011868048973419,0.045265401515828335,0.017056231649809045,0.012822781594213933,0.0003401840611570268,0.00504565416374958,0.021907745339471874,0.011010158812357618,0.009690783023808325,0.0008434317240541469,0.04370090278915906,0.07292310383446268,0.059948415460890206,0.049908981265299523,0.0036521903617831725,0.021435375227115583,0.0657571675042137,0.06738567320936095,0.025335712660573356,0.0031523450218945313,0.05976486271452658,0.05507974749260211,0.002716249402286597,0.00848735023494919,0.0004775147656402041,0
0.03953396435723944,0.0016442527410820418,0.011669972911642304,0.009116140468355127,0.001156881716399286,0.01457182305017124,0.00035606337537544275,0.020222904468842395,0.010144032430474598,0.0003815564466878585,0.00913405895967856,0.0024187665026685623,0.023732179459322406,0.029206616939932484,0.002438741882880815,0.015666477955102842,0.01219003593280582,0.029343697211750508,0.030974536782328727,0.00542788926612808,0.22073532333709955,0.11789598331268215,0.07773891874045859,0.07497227906562817,0.006599635213006829,0.11855047406992114,0.0014632348261898465,0.03986645441589609,0.07164899969341912,0.006946511847435416,0.07075061710233804,0.058803601770192046,0.06781458833925715,0.16603896593293765,0.03229858484109428,0.1021060947883225,0.010443788083168398,0.1216494860720986,0.02297796395366905,0.0023032428278936846,0
0.008113547698651802,0.03107332520312031,0.007821771209611153,0.028545558364120566,0.010629702861091536,0.06773877114000254,0.00993099448303078,0.013064421986494254,0.06665672855290877,0.025592090623914182,0.04110450606650862,0.005466865151144681,0.013354668711095224,0.04177240575283253,0.022612025527068355,0.052998371436029396,0.01041281094451528,0.0009616085929644858,0.028256003986315947,0.021125045221759023,0.06075019023146436,0.026600418260374792,0.03713761133284939,0.0016892286914242383,0.003226580826752881,0.0443238468236094,0.020366001209025625,0.020135599095022577,0.05441603420442981,0.03023119006327811,0.12034208713252625,0.0027813363922540024,0.014327647923956438,0.07281220829949597,0.035300831704505695,0.0005339063647065434,0.01170703129117727,0.005986191015841719,0.013136322547042778,0.01235516879774444,0
0.08270788664081696,0.03520812223976175,0.0073440844039197525,0.020041498236427834,0.0018678519206809618,0.1378868160853749,0.08849220818611475,0.04269946559863603,0.04663347624495419,0.0016489967709617552,0.07124046715004251,0.05433831217096677,0.04729032018005144,0.01846190965119386,0.0004209641020785134,0.16072729926855345,0.09035456494311171,0.07706885327316422,0.045677857384014156,0.001867437643243845,0.1446817844336593,0.0640460587672277,0.06870963025645621,0.059569034670311216,0.0030326332390711126,0.20570658686871368,0.07168534184500204,0.050249727831579424,0.13075848747374239,0.013382491122064341,0.281796084529443,0.046457933446274774,0.07354194977460154,0.18384486442518916,0.03401527817082742,0.17479458688124194,0.09690008018298261,0.08587104953903485,0.05067189763332616,0.002765300169508292,0
0.052678055826488324,0.019597118284454512,0.008321817882647978,0.026667909285841104,0.002664642078356061,0.019628355232134798,0.01296726299932835,0.009563266788630662,0.0006635965811518513,4.472788955107304e-05,0.014600973335925416,0.009790639924435296,0.012195567727897871,0.004605064199718595,3.949062969046133e-05,0.014842725547385749,0.01699587756857268,0.02450807998321547,0.004753529802579398,8.010674952229051e-05,0.04047464175146531,0.011849767831249164,0.002727921720428156,0.009735355381077948,0.0002520859131842318,0.010076988851265511,0.0072172504572522445,0.015945715185031267,0.009507260006271764,0.0010354737849320068,0.02402527192042092,0.021955037894693025,0.006281217336562617,0.0030492253837126337,0.00028328682771181554,0.010404555356875123,0.023401655817202105,0.03554852258772653,0.0036967784341670473,0.00115312602753425,0
0.0044256587822871785,0.00445004066278637,0.00015128017213099365,0.00030132320000892353,1.8934632786946396e-05,0.01145553052596704,0.004734210647521442,0.002992844705012654,0.0043915621965703935,0.0001536911379246403,0.03754998063993409,0.003224445656568792,0.012208334555437614,0.02270787550604455,0.0011502670500271308,0.036790343876258125,0.006060800917555426,0.020574505184924152,0.011503559683341102,0.0011267681149296572,0.07284275663535511,0.06780051410015916,0.014730686540343513,0.007584366592109426,0.0014019619582359456,4.93755562367415e-05,0.02271035834068086,0.0005383224814351981,0.016968631821577054,0.004705835664250596,0.0011980234640383003,0.0011873463089656644,0.003813176028635054,0.007907366392223697,0.0008480416188710021,0.035617218375979864,0.001545299320278748,0.031588310240489595,0.002110586834716932,0.00017972853407261132,0
