Fp1_delta_psd,Fp1_theta_psd,Fp1_alpha_psd,Fp1_beta_psd,Fp1_gamma_psd,Fp2_delta_psd,Fp2_theta_psd,Fp2_alpha_psd,Fp2_beta_psd,Fp2_gamma_psd,F3_delta_psd,F3_theta_psd,F3_alpha_psd,F3_beta_psd,F3_gamma_psd,F4_delta_psd,F4_theta_psd,F4_alpha_psd,F4_beta_psd,F4_gamma_psd,C3_delta_psd,C3_theta_psd,C3_alpha_psd,C3_beta_psd,C3_gamma_psd,C4_delta_psd,C4_theta_psd,C4_alpha_psd,C4_beta_psd,C4_gamma_psd,P3_delta_psd,P3_theta_psd,P3_alpha_psd,P3_beta_psd,P3_gamma_psd,P4_delta_psd,P4_theta_psd,P4_alpha_psd,P4_beta_psd,P4_gamma_psd,O1_delta_psd,O1_theta_psd,O1_alpha_psd,O1_beta_psd,O1_gamma_psd,O2_delta_psd,O2_theta_psd,O2_alpha_psd,O2_beta_psd,O2_gamma_psd,F7_delta_psd,F7_theta_psd,F7_alpha_psd,F7_beta_psd,F7_gamma_psd,F8_delta_psd,F8_theta_psd,F8_alpha_psd,F8_beta_psd,F8_gamma_psd,T3_delta_psd,T3_theta_psd,T3_alpha_psd,T3_beta_psd,T3_gamma_psd,T4_delta_psd,T4_theta_psd,T4_alpha_psd,T4_beta_psd,T4_gamma_psd,T5_delta_psd,T5_theta_psd,T5_alpha_psd,T5_beta_psd,T5_gamma_psd,T6_delta_psd,T6_theta_psd,T6_alpha_psd,T6_beta_psd,T6_gamma_psd,Fp1_delta_e,Fp1_theta_e,Fp1_alpha_e,Fp1_beta_e,Fp1_gamma_e,Fp2_delta_e,Fp2_theta_e,Fp2_alpha_e,Fp2_beta_e,Fp2_gamma_e,F3_delta_e,F3_theta_e,F3_alpha_e,F3_beta_e,F3_gamma_e,F4_delta_e,F4_theta_e,F4_alpha_e,F4_beta_e,F4_gamma_e,C3_delta_e,C3_theta_e,C3_alpha_e,C3_beta_e,C3_gamma_e,C4_delta_e,C4_theta_e,C4_alpha_e,C4_beta_e,C4_gamma_e,P3_delta_e,P3_theta_e,P3_alpha_e,P3_beta_e,P3_gamma_e,P4_delta_e,P4_theta_e,P4_alpha_e,P4_beta_e,P4_gamma_e,O1_delta_e,O1_theta_e,O1_alpha_e,O1_beta_e,O1_gamma_e,O2_delta_e,O2_theta_e,O2_alpha_e,O2_beta_e,O2_gamma_e,F7_delta_e,F7_theta_e,F7_alpha_e,F7_beta_e,F7_gamma_e,F8_delta_e,F8_theta_e,F8_alpha_e,F8_beta_e,F8_gamma_e,T3_delta_e,T3_theta_e,T3_alpha_e,T3_beta_e,T3_gamma_e,T4_delta_e,T4_theta_e,T4_alpha_e,T4_beta_e,T4_gamma_e,T5_delta_e,T5_theta_e,T5_alpha_e,T5_beta_e,T5_gamma_e,T6_delta_e,T6_theta_e,T6_alpha_e,T6_beta_e,T6_gamma_e,Fp12_delta_psd,Fp12_theta_psd,Fp12_alpha_psd,Fp12_beta_psd,Fp12_gamma_psd,F34_delta_psd,F34_theta_psd,F34_alpha_psd,F34_beta_psd,F34_gamma_psd,C34_delta_psd,C34_theta_psd,C34_alpha_psd,C34_beta_psd,C34_gamma_psd,P34_delta_psd,P34_theta_psd,P34_alpha_psd,P34_beta_psd,P34_gamma_psd,O12_delta_psd,O12_theta_psd,O12_alpha_psd,O12_beta_psd,O12_gamma_psd,F78_delta_psd,F78_theta_psd,F78_alpha_psd,F78_beta_psd,F78_gamma_psd,T34_delta_psd,T34_theta_psd,T34_alpha_psd,T34_beta_psd,T34_gamma_psd,T56_delta_psd,T56_theta_psd,T56_alpha_psd,T56_beta_psd,T56_gamma_psd,Class
0.8404850526761004,0.11001546503653709,0.01512245811008357,0.0068525595191141295,0.00043378313333448427,0.7167343339025851,0.17835751267739672,0.046202430294746945,0.03613784523300013,0.002511886696709629,0.6408152604909347,0.16036980744502147,0.0977002158552094,0.06740510396961105,0.0038330012502175758,0.6250131974861521,0.16233511243975987,0.09834486734919105,0.08467649310104203,0.005219158449128501,0.5528564071710331,0.15130005957591594,0.1782052432245767,0.08734116810627708,0.00485062342127933,0.5327734253171971,0.16617143504782866,0.16400053693674257,0.11451859240978668,0.006365673039951556,0.531998733332194,0.1444866519271592,0.20434315633608768,0.09093219539364615,0.004131871310753394,0.4770656035926651,0.16420779151892034,0.20629022123887536,0.1313288197676526,0.006316294834145664,0.739984127640556,0.11567256748557758,0.046735401566472164,0.04116937901001494,0.0027426437272760748,0.7316060683843727,0.17705473685768358,0.01794585374541015,0.007818425340520123,0.0004642093852959311,0.6301979427678773,0.15480271656052905,0.1092999272772179,0.07519084651340137,0.005190359714849125,0.5077914525766519,0.16639872161138397,0.11143903359111983,0.1832508661055938,0.01578281362682869,0.5568968803723958,0.16571944690545992,0.16724003841627222,0.07324922844445751,0.004124046964955184,0.520904294734468,0.17911608104522614,0.14590027251469007,0.12776836751687315,0.009467464039365499,0.5053570708301067,0.1561899716742689,0.216206659849575,0.0957891562578177,0.004998739025155445,0.5926429365973969,0.16022962728197965,0.13126987267692247,0.08969056339842152,0.0043368829442035,0.8713490624187956,0.1283453855159711,0.01669606726260526,0.0071950579134519715,0.00045727174973758883,0.7416495272136314,0.19251505993317541,0.04878540889650495,0.036843293649523226,0.0025867090986785787,0.6673943082687481,0.1727781142689856,0.10160710384539536,0.06874109648717479,0.0039372541614222925,0.6479525270937239,0.1767623543298259,0.10329912148153773,0.08753695251221605,0.0054084027675241056,0.5759084075812918,0.16473275321321104,0.18332750684579271,0.08985197872930081,0.005034607259699381,0.5512229939305691,0.18128592135382193,0.1708432428387034,0.11893461096699039,0.006600713452738265,0.5554668389424703,0.15694489139015086,0.20876060579407402,0.09390530330700957,0.004317867974561069,0.49545775229055306,0.17870675560513558,0.2129072226081263,0.13551629084093067,0.006551819230790492,0.774600142486649,0.1304622738402258,0.04921830162729532,0.042198205905895146,0.002832091627434681,0.7818687488706445,0.19849469381585733,0.019511072783801958,0.008048192326308014,0.0004818064763582002,0.6543155165659702,0.1676155036318341,0.11307829473855271,0.07710985926011873,0.00536905611590588,0.5256825983618217,0.17958745440358723,0.11756301107313925,0.1868444918282026,0.016476289515751048,0.5842821115499212,0.17967103300667137,0.17152221217382732,0.07529388823022093,0.004267707600214372,0.5396050676207833,0.1940696419927588,0.15203268064487754,0.13139996091962391,0.0098353992110098,0.5260002850649353,0.1696320147516816,0.22027006489199297,0.09853371493119947,0.005194828325288049,0.6146829203386158,0.17412185052326343,0.13623270719251487,0.09238559185931382,0.004512880099013572,0.12375071877351529,0.06834204764085963,0.031079972184663372,0.029285285713886,0.0020781035633751447,0.015802063004782596,0.001965304994738404,0.0006446514939816572,0.017271389131430975,0.001386157198910925,0.020082981853836057,0.014871375471912723,0.014204706287834129,0.027177424303509598,0.0015150496186722255,0.05493312973952896,0.01972113959176114,0.0019470649027876763,0.04039662437400644,0.00218442352339227,0.00837805925618329,0.061382169372106,0.028789547821062012,0.033350953669494816,0.0022784343419801436,0.1224064901912254,0.011596005050854924,0.00213910631390192,0.10806001959219243,0.010592453911979565,0.03599258563792784,0.013396634139766217,0.021339765901582153,0.05451913907241564,0.005343417074410315,0.08728586576729014,0.004039655607710746,0.08493678717265252,0.006098592859396179,0.0006618560809519445,0
0.6938485267148811,0.12107344639754922,0.028362631060420654,0.028828332711277823,0.0031555163245823867,0.6911194972729573,0.11547260244949686,0.02395873283622453,0.03530141447371974,0.0043658598760404005,0.6042183801932236,0.10287472785989653,0.05079771379825385,0.08912856120521741,0.0081850740377617,0.5925140872565453,0.14525048109562505,0.047436814409292864,0.07373536769554696,0.008762396108199856,0.3827401252965834,0.022008420180901066,0.010649797236794475,0.014066607714075245,0.0017060294545273604,0.5359401866431552,0.14602933756800124,0.06675451092100577,0.10847110395502542,0.013844510829186318,0.5327766873719952,0.14566032068717333,0.08944074776637788,0.10819323001722025,0.01137144258747092,0.5091061118119168,0.14597099220620308,0.07747075487632628,0.11232111915904847,0.013916682070396149,0.4745831905249456,0.14458879594119609,0.09349952324534376,0.1367274969934473,0.014434170239701763,0.413763397634652,0.18503547162272002,0.09261071219511977,0.16001054788315291,0.01983958459415705,0.5473148787160346,0.11451373752158125,0.053380803821089694,0.1280702661370904,0.023635614066729337,0.5429800803178177,0.12812801797405082,0.054159855712347674,0.12309236546046903,0.01577182821130374,0.5337191097304923,0.12761923361545482,0.06935416114047918,0.13702016732996886,0.022544326012077096,0.41215573808478295,0.08779468659304528,0.043710165839829736,0.10174793586800138,0.014224048890731842,0.5465273260120311,0.14682728200712528,0.08543920210254723,0.1114796458195513,0.014058395398677329,0.5083826076101383,0.1367079596005939,0.06623576303411997,0.10341078325783058,0.01284602717765647,0.7509442854276484,0.13148480559175865,0.030003429015562626,0.029249213259980957,0.003317946888031549,0.7522983949522922,0.12557917651615338,0.025563700378778937,0.03562877279690491,0.004544703300949667,0.6515865879281152,0.11061491104772142,0.05401845407057648,0.0904834706349752,0.008509428146294578,0.6525625453208032,0.15529959141955227,0.05056140290379267,0.07454625597405558,0.00910360651120866,0.5201242848940378,0.023623635580886284,0.010892860815903353,0.013988564461618511,0.001749262489545246,0.590416292690388,0.15650705270204454,0.07069800560831126,0.10991388276440531,0.014348135424503514,0.5817172532693593,0.15708523431369656,0.0940045851244006,0.11039198825641852,0.011915188095527125,0.5693932197139266,0.15711078495307634,0.08156821004435579,0.11367947953826683,0.014418814789012689,0.522677529725149,0.1568756199548745,0.0988183009694964,0.13996384397240494,0.015231797315647439,0.4636494092308008,0.19942431074738798,0.09805710221813742,0.16244093528151862,0.0206857555370893,0.6084900283807473,0.12312020050978763,0.05555709969485443,0.12912276235639636,0.02454831770814169,0.6035548487381438,0.1382667062932946,0.05739093743322671,0.12408105695600244,0.016396674170837615,0.5862067444252566,0.13655607217462615,0.0729554089202606,0.13913869370461493,0.023529293385787995,0.4903875936874824,0.09458916502772818,0.046156257426848445,0.10282508529603043,0.01470365190430039,0.5936608099317584,0.15723826837264848,0.08969680266780347,0.11353462963256804,0.014645846491703054,0.576818716310973,0.1475371234529588,0.06978671142813787,0.10444653363874269,0.013290795470434727,0.0027290294419237693,0.005600843948052353,0.004403898224196123,0.006473081762441917,0.0012103435514580138,0.011704292936678296,0.04237575323572852,0.003360899388960989,0.015393193509670444,0.0005773220704381552,0.15320006134657183,0.12402091738710017,0.0561047136842113,0.09440449624095018,0.012138481374658958,0.023670575560078455,0.0003106715190297482,0.0119699928900516,0.0041278891418282115,0.002545239482925229,0.0608197928902936,0.040446675681523936,0.0008888110502239949,0.023283050889705614,0.005405414354455287,0.0043347983982168214,0.013614280452469568,0.00077905189125798,0.004977900676621377,0.007863785855425597,0.12156337164570935,0.03982454702240955,0.025643995300649446,0.03527223146196748,0.008320277121345254,0.03814471840189282,0.010119322406531378,0.019203439068427253,0.008068862561720722,0.001212368221020858,0
0.6849004911364264,0.1526782111496969,0.06220477743886522,0.061685513310190565,0.004354793579527759,0.8430820895148288,0.08642753630518757,0.01827170551458682,0.017939946352756267,0.0019792705628028195,0.5179306538548923,0.14853038104440078,0.12044424055569308,0.16953092638397893,0.013923188587717964,0.6502421806112049,0.14111157364453122,0.07107243620218193,0.094894164658489,0.010680459602674226,0.4900773887370197,0.14489110237160502,0.17715995591499173,0.15043193127354518,0.012233631081769517,0.6348808459044663,0.1251340073179531,0.11089859683979356,0.08900910222420377,0.008509411846450127,0.6014874104108132,0.14937226063843093,0.10820557296255782,0.10511218386868532,0.0076064935814772585,0.6808923942120934,0.12175743063836945,0.07602106124327343,0.07766261087706738,0.006911536314432472,0.663263255144804,0.13840895081766275,0.05959062783531042,0.08830527055308403,0.0068184260667365605,0.739295682776934,0.09437895725671402,0.04119559530271842,0.07456545481109413,0.006606811667251317,0.5984401613434649,0.13678705488368714,0.09349118976049285,0.12147299950987667,0.011854666402449032,0.6086474485421565,0.11741866589277604,0.10561331685427419,0.11834694722546918,0.01253564651017437,0.5933477535466086,0.12975513426701618,0.10101422114462177,0.1243625619655215,0.011274989855990259,0.6342502266765933,0.10839316067178817,0.09733006240261684,0.11402631094666679,0.014482857327057135,0.8003298393727636,0.0929480545633616,0.02137622282069762,0.023839032035241944,0.001741331466945811,0.6908991871957384,0.11078918250380367,0.07222963067723837,0.0824250355113707,0.007553531731556876,0.7138016975278951,0.16749490442576137,0.06458096009607603,0.06266033117102753,0.00449957682617919,0.8729395569350388,0.0998048165295002,0.019567655058924025,0.018613458797227596,0.002065884600641297,0.5409704782147019,0.16172466758071893,0.12426174592994403,0.1728505342936805,0.014409861801594983,0.675848946260749,0.15244862945701942,0.07404023464935836,0.09578098393816836,0.010898046525996744,0.5097733015093462,0.15782863570786076,0.1813966966194048,0.15349677336310058,0.012726962895038434,0.6583659496224021,0.13553585560196313,0.1137465934760882,0.09018614490644793,0.008712371608856172,0.6251937781947499,0.16395606297404278,0.11207590460026458,0.10726216686040083,0.007869326023748475,0.7069876987635809,0.13294587464168928,0.07878252072609165,0.07884572374447117,0.007078114599906469,0.6917930180924261,0.15244228172664334,0.06225740171705649,0.08996569004066314,0.007126565670241815,0.7660845213026651,0.10361125896872922,0.0433384958222115,0.07559095646685046,0.006805355489501774,0.6202831860819218,0.15053382744851762,0.09801383413661896,0.124684389044686,0.012231309112900247,0.6333981043299847,0.12656725163345958,0.10824594958743142,0.11931778249909346,0.012866225769111228,0.6137190945835089,0.14140078753605828,0.1055512225183072,0.12745345727268645,0.011833703232697189,0.6564793607209151,0.11778018613241716,0.09948616754868903,0.11484479655827404,0.014718365393417528,0.8432107210300276,0.10918335105900959,0.022081073946899565,0.024206863708302426,0.0017990154811336329,0.7155491123743885,0.1210359098145064,0.07491356400842017,0.08337651820150997,0.0077245215977220305,0.1581815983784024,0.06625067484450933,0.043933071924278394,0.0437455669574343,0.0023755230167249396,0.13231152675631253,0.007418807399869554,0.049371804353511156,0.07463676172548993,0.003242728985043738,0.14480345716744653,0.01975709505365192,0.06626135907519817,0.061422829049341404,0.00372421923531939,0.07940498380128014,0.02761483000006147,0.032184511719284395,0.027449572991617932,0.0006949572670447868,0.07603242763213003,0.04402999356094872,0.018395032532591997,0.013739815741989903,0.00021161439948524322,0.010207287198691573,0.019368388990911103,0.01212212709378134,0.003126052284407488,0.0006809801077253385,0.04090247312998463,0.021361973595228012,0.0036841587420049365,0.010336251018854714,0.003207867471066876,0.10943065217702519,0.01784112794044207,0.050853407856540744,0.05858600347612876,0.005812200264611066,0
0.7421240169021129,0.15032178337821006,0.04543581723738328,0.03506140048885383,0.002491442487713148,0.7347775852894616,0.13049594589683772,0.04875153108848349,0.048461825832692915,0.00433887652332898,0.6208225623887648,0.16186934468140451,0.10917116939681412,0.07659855087491622,0.005091499421072691,0.6488633028175872,0.11659361237981436,0.09537107423642573,0.08691193857062889,0.007299418748624535,0.5319869069441899,0.1565031223987558,0.19418224728731287,0.08984421239758685,0.005807957193810677,0.6415506050659082,0.0986846610719493,0.11659493602373865,0.0904536746507485,0.0071742821513964,0.46598362458035736,0.15199906500663973,0.25314585020602737,0.10201368629515103,0.0044375793975338345,0.5852562648435172,0.09725581615536152,0.13856631773451594,0.1229835386624247,0.00912768740325644,0.6452306631937342,0.12208048078605377,0.10243101301926825,0.08215592581360583,0.005801148454417234,0.5271720460774444,0.07782074665608911,0.128787778924971,0.2046926197545629,0.018073552481573198,0.5495111919196551,0.15526514776691952,0.1252911961951526,0.1380317758013592,0.01067342217077427,0.629207538715613,0.09977212648122452,0.09741704359165589,0.11421445916537508,0.014057012821673622,0.4963322213161071,0.16683907519161395,0.1977491069330046,0.10718186930970511,0.010181031771802542,0.6366703083350899,0.08413942423350404,0.09517827641408932,0.1169705650684316,0.011454020658125398,0.47214362295718315,0.15377750883832994,0.23998162343857685,0.10466446810663661,0.004859476883230741,0.5576972863870123,0.09917107380940489,0.16511952731952403,0.1245881232646439,0.008628578185739354,0.7676907277292393,0.1657081100508961,0.04789732673458477,0.0358985348687011,0.002598084232397489,0.7619544775343441,0.1436217435644243,0.05118435058642541,0.04949361286994118,0.0045267384064362455,0.6460780599073899,0.17516318417528132,0.11386643183316922,0.07882715350977358,0.005373788227866898,0.6801403993619771,0.12665698212697882,0.09899887495889056,0.08884418122648968,0.007618557043860333,0.5532428964486351,0.16882219790374672,0.19874129964096515,0.09234374171422115,0.006132926286614125,0.6719237646199997,0.10812904507087615,0.11909015732749251,0.09227879607861895,0.00747054352064124,0.4854481095878104,0.1644528986850233,0.25821808011950137,0.10551021391979734,0.004651696635520728,0.6177346329282878,0.10585235806715204,0.14154853580050256,0.1254663967094228,0.009482429975972793,0.6756184185924374,0.13248961337103293,0.10568099082938616,0.0843540823171942,0.006028475904982128,0.5567348536291725,0.08459230610222304,0.13330458693775682,0.20723357258135264,0.018825503863861278,0.5696253647356313,0.16695110473499422,0.12991423209272102,0.14115345933833676,0.011386111943187342,0.6602242939062655,0.10963026640851659,0.10060084639572209,0.11645787519196821,0.014666773006408174,0.5177667129213941,0.1789702460229943,0.20196843842677908,0.10997941833402178,0.010752188202260161,0.6727064599783049,0.09258523567556118,0.09741129993836456,0.1188390542185124,0.01190496360278168,0.49313651987565704,0.16465751822433658,0.24418595157121029,0.10822549854392177,0.005118035753164359,0.5893818391339641,0.10832240853846854,0.16864075157344377,0.12752214657948338,0.008955602692553785,0.007346431612651361,0.019825837481372344,0.003315713851100209,0.013400425343839083,0.0018474340356158321,0.02804074042882243,0.045275732301590155,0.013800095160388395,0.010313387695712661,0.002207919327551844,0.10956369812171829,0.0578184613268065,0.07758731126357422,0.0006094622531616495,0.0013663249575857237,0.11927264026315987,0.05474324885127821,0.11457953247151142,0.020969852367273667,0.004690108005722605,0.11805861711628984,0.04425973412996466,0.026356765905702753,0.12253669394095708,0.012272404027155964,0.07969634679595783,0.055493021285695,0.027874152603496724,0.023817316635984118,0.0033835906508993523,0.14033808701898276,0.08269965095810991,0.10257083051891527,0.009788695758726498,0.0012729888863228563,0.08555366342982917,0.05460643502892505,0.07486209611905281,0.019923655158007286,0.003769101302508613,0
0.8383003502216663,0.09211900656181503,0.018290799499084603,0.011439513028502865,0.0008080389633447995,0.8299800277125647,0.09873569762453124,0.02407943107985167,0.013925716709629372,0.0008837737508143318,0.8087648569136611,0.07938980861990284,0.025675973182165433,0.028101684234997468,0.0025833889004055056,0.7754286097011585,0.10538197155284207,0.04051491937722422,0.027564717579320535,0.001634286149506399,0.7692893052118881,0.06798202076218449,0.06571920581406374,0.03439955292029475,0.002148554770373685,0.7292482307109233,0.09616674788721949,0.08135261057787133,0.03488313647054329,0.0017981404197165627,0.7948607339348996,0.06765078356478962,0.04584867450597534,0.026811791152748878,0.0016446231404904372,0.7309514722794155,0.09117687666441054,0.073696393495987,0.038456270238419424,0.002063736251064447,0.8076891680025022,0.046581870739249055,0.028005629873154823,0.04725512423224269,0.0050199925663326345,0.7156575527819887,0.07666649874339952,0.05225769717374589,0.0778790854570753,0.00774614966527835,0.8199153340193984,0.06300133433329888,0.024602985479250994,0.027473929691810933,0.0025036983491799358,0.7869254105884546,0.08897285985878554,0.03747024223930724,0.030555020722931675,0.002154988448616527,0.7998458721447023,0.05281659983705901,0.03030771962442147,0.04586788199988395,0.005274649123192783,0.726144314508754,0.0906092747626511,0.06579342475052183,0.05348787687215409,0.004005343598266718,0.8044540043324464,0.0586621019124817,0.03956752403852809,0.027934791268140392,0.0018738382968798717,0.7236601739552629,0.08951839738903472,0.07870985868546836,0.04175981066367419,0.0022559283854781203,0.868217523816286,0.09912175521768671,0.019256915471277107,0.011717106445251946,0.0008417997341421788,0.8557909669457956,0.10657907552244009,0.025390393712066035,0.014246241471088572,0.0009275149506300054,0.8440246897919382,0.08458167260673614,0.02713911850614111,0.028665406292605417,0.0026907099520599603,0.8074623373924456,0.11304823429511296,0.042864709549319674,0.028168142331484163,0.0017102194110701278,0.8056193643098116,0.0726095752164115,0.06763830769527797,0.03518845184914431,0.0022208343352888554,0.7649672123011415,0.10482601437727414,0.08404901776116025,0.035465553554583744,0.0018795981178495959,0.8332006542411292,0.07272450033703591,0.04730265689463403,0.027523657170447007,0.001710238679036359,0.7698448873252338,0.0998652157613121,0.07660091807882785,0.03936627270920166,0.002152728784478235,0.8471651043144715,0.050185251978726426,0.02917571293298006,0.04821435760653147,0.005225013802442612,0.7580320422304635,0.08451556417541611,0.05531174307481245,0.0793040602450801,0.008053951604658362,0.8568286233362236,0.06781553760337053,0.025817518330215974,0.02806592516974772,0.0025959084352482386,0.820167049410642,0.09662084721349636,0.04006607072540669,0.03119970035742795,0.0022391389159722437,0.8383041359468945,0.05643625583345581,0.031622454336141644,0.04658552146956054,0.005403072054157424,0.7627749192178985,0.0986178241240069,0.06871379380325082,0.054245464734756325,0.004164875092880143,0.8443643243405641,0.0628805587449298,0.0410110789566941,0.028539265874910742,0.0019493875673564285,0.7617767422595585,0.09810574795748522,0.08165639618004523,0.0427494060664877,0.0023505717262281584,0.00832032250910153,0.006616691062716215,0.005788631580767065,0.002486203681126507,7.573478746953233e-05,0.03333624721250261,0.025992162932939225,0.014838946195058787,0.0005369666556769327,0.0009491027508991066,0.040041074500964835,0.028184727125035003,0.01563340476380759,0.00048358355024853694,0.0003504143506571223,0.06390926165548416,0.02352609309962092,0.027847718990011663,0.011644479085670546,0.00041911311057400984,0.09203161522051351,0.030084628004150467,0.024252067300591068,0.030623961224832602,0.0027261570989457152,0.03298992343094387,0.025971525525486663,0.012867256760056248,0.0030810910311207425,0.00034870990056340857,0.07370155763594821,0.03779267492559209,0.03548570512610036,0.007619994872270136,0.0012693055249260654,0.08079383037718346,0.030856295476553018,0.039142334646940266,0.013825019395533801,0.0003820900885982486,0
0.6873585349856693,0.15241987463770643,0.06820268305340922,0.06626762872036364,0.004902832398450557,0.7007271853448066,0.1393621381539246,0.06056845574181652,0.07095401741600355,0.005992903388268455,0.5084497561476823,0.16059920975569153,0.1887174628771574,0.11710614880988023,0.00885904602424674,0.5719733750021986,0.15427390444557346,0.1316437624596291,0.11395647503733794,0.00856850070138264,0.5931395241434023,0.10010331445112268,0.15319796478906705,0.05371476060773945,0.003657551978073535,0.4309911103885249,0.15732592466842749,0.2623118190215131,0.1259949420135857,0.007108092958917007,0.7358332562399456,0.0830430483094041,0.05821434721989361,0.025999808986077427,0.0010479154694801659,0.4430329606012601,0.17095137811901956,0.23159442325529328,0.13112781145915192,0.007482410217387964,0.5018567970587254,0.1765346300865878,0.15201046782934471,0.12700939437214545,0.008195615979340445,0.40525156872500184,0.1347954196735148,0.20341555429684893,0.21098241307505805,0.018176328688108805,0.7047114419745922,0.1088827463627315,0.0604582057845988,0.04870443517534521,0.0046209930789703115,0.438429798495112,0.14393924662386753,0.19301699718604937,0.1932324570474705,0.015891252266287993,0.773052258719052,0.10758020351196042,0.057230532324532665,0.04664695990350223,0.0047728657502169,0.5980146604017308,0.16664844082472646,0.11748273192116325,0.1003905336605087,0.006970368368608194,0.4511068749233157,0.1613486583432786,0.2505725683687774,0.1022108126868787,0.0049297765863591785,0.3948255374804407,0.16849112390769455,0.261161261629152,0.1505331091279865,0.008366407990492012,0.7088336963044616,0.167252954242514,0.07180401251089662,0.06776281575760258,0.0051695897076960975,0.7228890960873596,0.152298721057728,0.06333071085425124,0.07217918971247529,0.00627037898975815,0.5262630791299194,0.17721093455071682,0.19522797189183472,0.11965911684530309,0.009213189281323966,0.5910540610669904,0.16691026890067345,0.13529394542627574,0.11630419308089958,0.008916512310032418,0.6422977955642277,0.11029453041925186,0.15678107134029431,0.05540849535183769,0.0038075470780069135,0.4520552813636395,0.17117267893710125,0.2663475521938449,0.13007212834695314,0.007390380179034686,0.7898828224362021,0.09126432957691527,0.05973959736611244,0.026689126497809763,0.0010871225963523334,0.46468227348826896,0.18504571102570333,0.23594746752097326,0.13593579238962322,0.00778007607093842,0.530494653905638,0.18951803496799324,0.15766708836686308,0.13025782404340397,0.008502523045987243,0.42999913092328484,0.14547281153258645,0.20922435737334746,0.21503268946920773,0.01863106878291775,0.7642665268056112,0.11761132204357215,0.06320190512829245,0.050221862877547534,0.004862221212925385,0.45555692106037987,0.15666233344359548,0.19716197081672873,0.19727301882023648,0.016455803469081893,0.7833040392683053,0.11219592548721367,0.0594039268867785,0.0476159357609509,0.005103035396134816,0.6127500222600858,0.17622765515566802,0.1215590833183742,0.10307885324586379,0.007343539879794867,0.4767538950260411,0.17580700242117714,0.2560790699363282,0.10514638416746097,0.005103403490374524,0.41647344198630765,0.18277655602586623,0.267813448214909,0.1581155619048916,0.008650096890663171,0.013368650359137257,0.013057736483781834,0.007634227311592703,0.0046863886956399065,0.001090070989817898,0.0635236188545163,0.006325305310118073,0.057073700417528295,0.0031496737725422858,0.00029054532286410147,0.16214841375487743,0.057222610217304806,0.10911385423244607,0.07228018140584624,0.003450540980843472,0.2928002956386855,0.08790832980961547,0.17338007603539968,0.1051280024730745,0.006434494747907798,0.09660522833372359,0.04173921041307299,0.05140508646750422,0.0839730187029126,0.00998071270876836,0.26628164347948025,0.035056500261136034,0.13255879140145058,0.1445280218721253,0.011270259187317682,0.17503759831732124,0.059068237312766045,0.060252199596630585,0.05374357375700646,0.0021975026183912935,0.056281337442875,0.007142465564415945,0.010588693260374593,0.048322296441107804,0.003436631404132834,0
