Fp1_delta_psd,Fp1_theta_psd,Fp1_alpha_psd,Fp1_beta_psd,Fp1_gamma_psd,Fp2_delta_psd,Fp2_theta_psd,Fp2_alpha_psd,Fp2_beta_psd,Fp2_gamma_psd,F3_delta_psd,F3_theta_psd,F3_alpha_psd,F3_beta_psd,F3_gamma_psd,F4_delta_psd,F4_theta_psd,F4_alpha_psd,F4_beta_psd,F4_gamma_psd,C3_delta_psd,C3_theta_psd,C3_alpha_psd,C3_beta_psd,C3_gamma_psd,C4_delta_psd,C4_theta_psd,C4_alpha_psd,C4_beta_psd,C4_gamma_psd,P3_delta_psd,P3_theta_psd,P3_alpha_psd,P3_beta_psd,P3_gamma_psd,P4_delta_psd,P4_theta_psd,P4_alpha_psd,P4_beta_psd,P4_gamma_psd,O1_delta_psd,O1_theta_psd,O1_alpha_psd,O1_beta_psd,O1_gamma_psd,O2_delta_psd,O2_theta_psd,O2_alpha_psd,O2_beta_psd,O2_gamma_psd,F7_delta_psd,F7_theta_psd,F7_alpha_psd,F7_beta_psd,F7_gamma_psd,F8_delta_psd,F8_theta_psd,F8_alpha_psd,F8_beta_psd,F8_gamma_psd,T3_delta_psd,T3_theta_psd,T3_alpha_psd,T3_beta_psd,T3_gamma_psd,T4_delta_psd,T4_theta_psd,T4_alpha_psd,T4_beta_psd,T4_gamma_psd,T5_delta_psd,T5_theta_psd,T5_alpha_psd,T5_beta_psd,T5_gamma_psd,T6_delta_psd,T6_theta_psd,T6_alpha_psd,T6_beta_psd,T6_gamma_psd,Class
0.6704730322598624,0.16940655742420266,0.04356455615779622,0.08394388334420158,0.014778780722119817,0.7164611505760003,0.16161128553644466,0.03216149466054951,0.05600556166090019,0.010528827866455233,0.5157353877282512,0.16967614221881314,0.07565312269169079,0.19122583833589127,0.032300128258271915,0.5355929428672566,0.1855981569655711,0.06510741163587125,0.1651162410990387,0.031013062278096973,0.5133112480446363,0.14956407243111472,0.07494562973588582,0.2084519690653735,0.035961412433123674,0.4674944758092869,0.17712516237689538,0.07827535529251724,0.21994747675657017,0.04321086093147812,0.44843239104529264,0.1448268796113431,0.09124165968965993,0.2545974822532384,0.04437551548832088,0.46543502800648767,0.16814105923878597,0.08050421279078826,0.22337906037321564,0.04354884314354378,0.6080913934562865,0.10581331767844702,0.0664572835593432,0.1565791338575426,0.02374265249582085,0.42654327513834106,0.2073140442872306,0.09714411844194078,0.21245238382437895,0.037306422970041664,0.4600717065042732,0.1330493913695417,0.06914769717705063,0.2702524276781264,0.053288014094305246,0.4175221203295497,0.14389981489883902,0.06799028051299813,0.2935668683481807,0.06347617436853946,0.3532368582443357,0.11188998938609583,0.08411690868920899,0.36627102400704425,0.07254076761982906,0.2767882184046649,0.10756337483197007,0.07802455567942214,0.4307555084894959,0.0965985043906808,0.409371200603478,0.13629093399043654,0.09128054289487691,0.29180773051714987,0.05286070549557798,0.3110402779422625,0.1354119353898784,0.08166096013262159,0.37953164396319927,0.08039471170853163,0.6936358419292856,0
0.7361104977197563,0.1514043157394615,0.03209786067849519,0.04233973979967234,0.005560929903971277,0.7514960269931392,0.12671201110650784,0.026747061477036465,0.026619407322307977,0.0033032155263462253,0.53639731511442,0.1495515274443487,0.0813744893052961,0.17144369468825102,0.019772468173665843,0.5806366932536611,0.15126666501542166,0.07374777874523593,0.1296120925727498,0.014883529589471587,0.509536265371007,0.11877321888464361,0.08144209493527918,0.18931631074477048,0.02402849848094498,0.5844645988149666,0.11694555121465094,0.06940492057982128,0.1451033501179744,0.018750255736163467,0.4330982269203937,0.13166055061460474,0.10483402392400804,0.22746389914026302,0.029991658857988962,0.659402942230806,0.10434241312346282,0.04314818525381035,0.056588390240551706,0.00678427451435333,0.5369789673771812,0.14179646229704568,0.06032281490596418,0.1704309193948243,0.021792760026422425,0.41577249755978773,0.12056261236244291,0.08137725094819939,0.2991594204382185,0.04301394419814278,0.5223962985849492,0.08840648509048549,0.07971324098750691,0.22679989915861032,0.02653321833009437,0.481045235305228,0.13394224648145528,0.07646470648751315,0.23498758382925847,0.030229041954006657,0.3071507403978042,0.0940572874836113,0.11243198731035198,0.38977882703255357,0.056889049156748084,0.6825704756926724,0.12155109529489695,0.02904832700132695,0.06826615310183391,0.009796794642213977,0.552781953140742,0.08254328309172781,0.06086698051748722,0.20372451298537958,0.03266373809466019,0.6815718190675027,0.09481435092216703,0.03077917158964181,0.07889510721709513,0.01252762456727917,0.7647293362262929,0
0.710974618373733,0.14932258275555552,0.05714077923929638,0.05825353905167518,0.004241028126662525,0.789958468002316,0.08565900187684015,0.025822613368631776,0.018270525887686007,0.001144737384912646,0.5778820245195143,0.15104881992627714,0.11501437524948013,0.11873752219998834,0.00833418614724857,0.7808065994105864,0.08032321937518325,0.029893635193123377,0.021121299391298382,0.0013805595749401104,0.5380136849032735,0.1374307714185042,0.14905238103165255,0.1345919089141212,0.009993828532654072,0.7880590956424075,0.07547533575575588,0.030925773402351295,0.019823607416158955,0.0013406668921571911,0.5023792294736086,0.1401976944685343,0.16709876287016814,0.15033167463123298,0.010743599438874213,0.7825366720672321,0.07648989368303347,0.03198003019991225,0.02195993295453124,0.0014698189128817603,0.3561025207012041,0.12387620502938347,0.2065041091289237,0.26346925215184336,0.021244632604017977,0.7836119173137803,0.07270095113739096,0.028085003338468244,0.026366403421746374,0.0020411961253613176,0.5163609483838283,0.1173202279374498,0.10567285085404478,0.20909117514282413,0.018536919669110957,0.7682485826658223,0.07778748856016249,0.03153912523505782,0.0332667930927177,0.0036846889165688505,0.5290295475869065,0.12813624691260253,0.131922562801409,0.1633816931657251,0.015488596402150721,0.7917450632298342,0.07371071677096726,0.029263003289505513,0.016979219878628885,0.0012402682396905405,0.5536176758492035,0.13257195593581553,0.13244019592614345,0.13457596992675205,0.011713243540792681,0.788011732876029,0.07503821435497814,0.028872312932255548,0.01791340813072612,0.0012959679056635835,0.7342309966508238,0
0.8170523737208231,0.11847096561444662,0.022439544270901612,0.016337699976215002,0.001608315829328089,0.8263542354948279,0.10332984631926881,0.018956494847400127,0.010935359348568787,0.0008270121246588725,0.7038850857607062,0.14745829591888673,0.06164534208937149,0.058419192977909686,0.006285529240715357,0.789721652995068,0.10643877637588717,0.028378704922200623,0.020306485629433175,0.0016869641783189462,0.6307634879270676,0.1590938816770785,0.08636796224583307,0.09323174200731253,0.010901015708387482,0.7682634549592274,0.10610045229467302,0.03725930389103447,0.02769055020484704,0.0022872995447308,0.602033750157944,0.1341431639536182,0.10992102135861694,0.11978944806235622,0.013338832711069424,0.760979340822167,0.10012058914771448,0.04616036160051363,0.03154415918554061,0.0028291445990767075,0.4961500577245744,0.12474199630682918,0.12360398179763224,0.21138295866813128,0.02271072788811528,0.7614727610232136,0.10262558892058095,0.02941928372887939,0.03353514750271967,0.002979647860029192,0.6747462694772886,0.13479305215111298,0.06681828117875015,0.08796190199961111,0.01167418846341208,0.7883284535741488,0.10149517558370652,0.025645803036395357,0.0209054030477855,0.002103062023717272,0.5929175958729603,0.12205943099661362,0.08077747496361222,0.15833760954326564,0.02065538472799335,0.7463535284982733,0.09854504475806816,0.03939122843156049,0.04263771180395291,0.004964554005676017,0.5749453556849378,0.1353370917509406,0.09771981823794706,0.15202302172192542,0.018625389528532366,0.7527199309052236,0.09391702544044458,0.03732217686240817,0.047463131242469245,0.005329701108369771,0.8404735387672355,0
0.6449960229006186,0.16577285840238792,0.05135157484371947,0.10924690659300466,0.007479466720145665,0.7020578896897997,0.1386949610136318,0.03551105289979446,0.08443274291876757,0.006336405089998896,0.5127764714782552,0.2690395182717265,0.11027968924159584,0.0877410727018427,0.003964261915005654,0.5248298134797729,0.2124499428706566,0.14463814407865278,0.09401400691119308,0.004232425452532736,0.40443154037707685,0.24643768392783436,0.24162764065084308,0.09084200614308532,0.004290339648070754,0.3978096995901411,0.17847339962526235,0.319157070747826,0.08654518718999347,0.0038142040467296335,0.45887786077676423,0.25431914253624177,0.16786898818734886,0.10057862136609347,0.004770074893797477,0.5289965412664984,0.20905374102041344,0.1508127565375398,0.08775583977187953,0.00442989083264045,0.5303024988477637,0.18366056130156597,0.10170002867274626,0.1419828804436693,0.010980147126416843,0.5353481530115133,0.1617528159620941,0.11271018748510388,0.15167366346747763,0.01182357885047099,0.5041589420501054,0.2334180916894082,0.10955623511891098,0.12747389078757693,0.009742413691731403,0.4604580392609463,0.1604949878549455,0.16950465057980119,0.17738287205287645,0.013394604053514576,0.4335293552555124,0.24064053800718985,0.175982582064526,0.12781649532122563,0.00854194208533175,0.454964730482628,0.17488337050297614,0.24336825527388695,0.10248078266065228,0.005389597063437219,0.45786705219998086,0.24707879102405453,0.17218336715595992,0.10394128276765087,0.005684296343999142,0.5176319149145074,0.19199904353145242,0.16946711775367332,0.09545393253270168,0.005206781578358938,0.6682161460846373,0
0.661037442644758,0.17802502367480016,0.06582860178143221,0.04353549152577481,0.004248460275826191,0.7005714070019975,0.1796692764158822,0.05415862886978991,0.03441935105741968,0.0030915785594269047,0.4023290625033539,0.22515937571866282,0.20341591623667304,0.13562925685203492,0.012214604833644761,0.4169008855535251,0.22551543909403826,0.18319301176783065,0.14577328928250952,0.01259616128033262,0.34229643443073465,0.21177860900803278,0.2515425017910999,0.16478910964928717,0.015252397249053203,0.3331623754710561,0.21419737551070134,0.22781032233177748,0.19399572658921965,0.017691139131934017,0.3301313148191058,0.19522055219472678,0.2717926668041839,0.17503032610756156,0.014698043027831727,0.31446483686400295,0.2074105881275326,0.2424489695924334,0.20600486288989028,0.020125932293959807,0.7477429367337124,0.09348409711196777,0.04398512364210805,0.03515132584343643,0.0025041545604358438,0.5270076133966128,0.21138008042464992,0.12172404238256664,0.1101236049090646,0.009103789773442672,0.3290364547479101,0.1764663290723795,0.16472451838352908,0.280495843784403,0.03129120963917871,0.44758692881783124,0.17500309424618965,0.12485806396763299,0.2088468440909839,0.024344697791743294,0.3123016849661767,0.16775778353947732,0.17923182656834816,0.28653325111839023,0.03831874917135966,0.24155106786383868,0.10895418176928527,0.11141723822909101,0.4525722170513279,0.07061733401245394,0.29176804534103584,0.18069362331956582,0.24402500346654818,0.24407587919163012,0.029258955606082545,0.39387414012935834,0.19113741140273421,0.12237551739444957,0.22109791523796107,0.03156219843397623,0.6969835463273205,0
0.5630268347980786,0.14687851425699325,0.06593293328181923,0.15759022021009947,0.02549497622218009,0.5711403824967304,0.11580518905387294,0.05811116207220808,0.18613577857422003,0.036124679083271626,0.3920777573802281,0.1394878616658839,0.10646488119688423,0.29407432237908104,0.049906644758386604,0.32433898624022556,0.1295568671828531,0.09340045921038997,0.3607310509319898,0.07549873538230079,0.2697803540331418,0.10846988708319803,0.12999468281853885,0.41255264106549483,0.06540821720250402,0.2286758479666332,0.10300302193205335,0.11664001410744362,0.45432504681832736,0.08802024272957237,0.266017324978338,0.10355343763174431,0.1270345931240212,0.4202713506260733,0.06838300021371192,0.21301895354230863,0.11396624857625959,0.12607298453105673,0.44852735461238924,0.08950804543547095,0.21984796224130254,0.09693032260245889,0.1173988972335779,0.46435965444100824,0.08517312468751609,0.15909777200983818,0.12353074086283368,0.15453650856642728,0.4660488831324325,0.08839970551426897,0.2970272319112777,0.1173126819338932,0.11702752047848777,0.3818647245286839,0.06475262459333363,0.2527033850876683,0.09694668072486758,0.0968919213834652,0.4362807587331137,0.09498381465661174,0.2942396803539692,0.08314368243431103,0.10055458313869323,0.4361618234540816,0.06789566838428385,0.17389759322144294,0.08592501882656503,0.11488223106264966,0.5089740317535776,0.10319650008878954,0.1829769319747298,0.08577347053439514,0.13154605146901888,0.5051170666688717,0.08274812672543432,0.18244302561002326,0.09748050182557241,0.12555986045317716,0.4919807441218289,0.09510329552317875,0.5891658128615823,0
0.7244497283779895,0.15475639919415912,0.02462988843332038,0.05445652996330102,0.004799111067369181,0.8071576150188065,0.11954827695439738,0.017285804029400626,0.034415031726873185,0.0029312591466882196,0.6567416493404936,0.16479929288347855,0.05260653035453939,0.06736012845768174,0.004550035610460041,0.5188548332551187,0.2532915010695933,0.09530599595317542,0.11399360470263593,0.006199032381421796,0.6688428920626008,0.1305515998544996,0.05932462256766255,0.07260800556215187,0.005228061682350213,0.5976024249125583,0.18488991202546637,0.10661494274771399,0.09106991521334573,0.005649025784428726,0.6843510001299101,0.11568502946221716,0.06321721450991251,0.0639926371609987,0.004659737425119025,0.5236237008613567,0.20603959440532887,0.14028606778307673,0.10967049454501286,0.00652717506836287,0.6998143375759117,0.09750468607927233,0.05934071404142541,0.06431136081919851,0.0051187816546328134,0.5551325531422524,0.16155074484650003,0.12805034429788162,0.12388039548950973,0.008151414893703926,0.6639614881021859,0.11839870981582849,0.04281720090946797,0.09335403605959691,0.008550523052735747,0.45825490123347223,0.19008405166083053,0.0930669287410474,0.2241125235333393,0.02193301417480009,0.5378105468143325,0.07202776078566958,0.046685282894015065,0.25826364234023286,0.020133377839444053,0.2560144622848895,0.11848569423194436,0.12022723266861661,0.442108506765422,0.054148656010271475,0.7033270036918056,0.09880625388321375,0.0509353304724097,0.06412043829412727,0.0054087582654109905,0.5285324168105636,0.19570633406619636,0.13680638001144454,0.11479233592745343,0.008174058434919283,0.7529146985336294,0
0.6756335390289457,0.16168549107441552,0.07155082658223058,0.05627164274370412,0.003733377497813857,0.6229554832024574,0.18128260935887003,0.07987264446487856,0.08293955202954523,0.006398019576169918,0.552023765236957,0.23987211518606102,0.11832058412238376,0.06592394397730633,0.0030601871460593935,0.5323954100048222,0.2528393781853894,0.12788385091101442,0.06658754055845818,0.0031049150356104666,0.5117275525806577,0.23588712950686844,0.15210295504231153,0.07727523019307682,0.00315649871596053,0.4971265792447323,0.24567776943130373,0.1642985227702094,0.07267016599335822,0.0031959893456509915,0.4855435385739356,0.20483605489934065,0.20427723123547367,0.08133550194030478,0.003112225186337833,0.5003862641213214,0.22183193246791333,0.1797691512522582,0.07658197213772538,0.0030321184368155424,0.5336733925982385,0.1919512512702764,0.13669189633129322,0.0796074071709253,0.0029103615862370214,0.4931987508467732,0.20380101910152557,0.13941981805172138,0.08934276255200325,0.003162447499421253,0.5508212525222009,0.21399733419539693,0.10588818779895937,0.10198166048157979,0.006773300476110494,0.5407442636709354,0.22121458465264918,0.12183390298399063,0.09247440047530803,0.005737826691178487,0.5287723411934926,0.21138962096586145,0.14917408558991493,0.08509248862733826,0.004728992850758351,0.5047470692730717,0.23334465886055447,0.15545530292647755,0.08204326324362562,0.005012279678470167,0.4640362326173956,0.20561449294138093,0.2209259902291211,0.08527256847187217,0.0036907312121876234,0.47444078797427075,0.22901614875858303,0.18537746764139457,0.08896934690603922,0.0048438572397218735,0.6992418602843307,0
0.7698035460952751,0.1940434256863443,0.01721684765245568,0.004154766757029455,0.00021563621280263866,0.765377887312988,0.19849346634913068,0.017065567480324687,0.004456089957038378,0.00023457084558958506,0.7286990218257745,0.19891348869152078,0.034105794119325884,0.02039026168905864,0.0009897772152171814,0.7172434912998075,0.20364769933904223,0.03709863882433854,0.024781823885629033,0.0011434683531418217,0.65293263366051,0.20758355304272685,0.06528304281641978,0.05201850511778746,0.0029641222331357343,0.6153826530205759,0.21080799869929565,0.07749137737185739,0.07472638062383201,0.004114389283162865,0.581973712849001,0.214833693709871,0.10021110393422442,0.07989783821603146,0.004071595154128487,0.5451833689727429,0.2208944946274264,0.12078560911914857,0.09140139789937256,0.005198363269058144,0.5306397305040969,0.23784886806211603,0.11175235749820861,0.09618309340867874,0.0044955004549553056,0.603482487139452,0.17004835396195686,0.0970216709578651,0.10376746000078817,0.005897462413191251,0.7051966972431168,0.19618930971922863,0.04015028583243848,0.03891320144437342,0.0026393836330434422,0.7052460727993536,0.17347895137854777,0.03961196335100328,0.055881833265950476,0.007345219297294038,0.5653976660706161,0.18036768597078484,0.09099911033353798,0.13568711118213075,0.011636711926655378,0.5641996426065778,0.17918033966181918,0.09481228636217304,0.12777974478990706,0.01248475354552638,0.595089526170502,0.20068224446522615,0.09248726552481233,0.08639840458454326,0.005583899741370417,0.5594723077945222,0.2022275437855049,0.12407557576530193,0.08850899141926019,0.0057636282754430284,0.7954622574986279,0
0.8244503560135427,0.11227134320091925,0.012881490832189181,0.006085054413881244,0.0002984849657852543,0.718346259414023,0.18336992211213737,0.044023275954938886,0.03019022718777423,0.0015552071251079393,0.6445485962838591,0.1664749655844836,0.09475576783572791,0.06699994701657606,0.002920227872435145,0.6330109416381473,0.17272287767202035,0.09767459657329848,0.07119797135536092,0.0032129912113765657,0.5544770985772024,0.16159718683539606,0.17322943147019237,0.08369356752333379,0.0038023508679435112,0.5364822072864555,0.17438050683071815,0.16671787151663886,0.10148020123302581,0.003951545596265977,0.5232336308428771,0.15572314382848254,0.1974434136813211,0.09937043199166111,0.00363795626255977,0.47351333320042427,0.19542333546622528,0.18535231203801847,0.1263238876210602,0.003713454906493716,0.7096260694529837,0.117137640029771,0.05382419832324333,0.03689684524460463,0.002149889245408222,0.6948428800562905,0.2027165901369423,0.031590551535871335,0.01763176358915238,0.0012515186878128042,0.6454280196580093,0.15795752763149817,0.10010502873575126,0.06410857539658675,0.0032736505169700197,0.5908971652171237,0.17059713674337396,0.11339546086112019,0.10000745141059068,0.007151910334005201,0.5776976664423347,0.17603880220105372,0.15746766555451427,0.06866281788796322,0.003271449696064732,0.5683798139996225,0.18552529601959913,0.13538722600176112,0.08807226996792618,0.004467986792899674,0.5248040576308746,0.15569093256689925,0.20438887649882176,0.09021681775939984,0.00380409638270114,0.5803246107576219,0.18519261055297534,0.12682800212281853,0.08645822451312649,0.002788272813018101,0.8678448266895756,1
0.7704282328871012,0.12473048589700593,0.04356954104519935,0.02824332206714273,0.0013557691723882312,0.8420826777911915,0.10806153133022176,0.023998974348558036,0.012575172607146868,0.000980995575305322,0.5492031931632108,0.15467533891955507,0.1519575941911372,0.11359104392104666,0.009002266438887659,0.6655258920005276,0.17403244821533786,0.07598506887910214,0.050394689152063535,0.002240465650058529,0.4325548272257198,0.1533599177512127,0.26723210033789196,0.12372269239166135,0.00639861242169143,0.5773076891787672,0.17274265416929047,0.15345384122381883,0.06297384564326891,0.002229236364783576,0.4981824972970027,0.18771410025998606,0.16062285379390523,0.12761755984729822,0.004870771462792578,0.6187253834189073,0.1722248507421725,0.10077702780256843,0.07115319181341823,0.002652892184569377,0.6168949908449013,0.1705663461372141,0.07171338355752616,0.10878455027043946,0.008342870765757222,0.6715709838227442,0.1410374291995176,0.0570248879941566,0.07955058012138058,0.006269631726297115,0.5628114601582448,0.13725447414564354,0.14487890944183587,0.11142477645684988,0.01236603750290048,0.6117222626992032,0.1591464799626955,0.13640141239885217,0.05676246655483013,0.0024934170488351195,0.5104780787102562,0.1463473334006045,0.15984466095434857,0.14407006493667274,0.01166644641894796,0.5901982789780555,0.16931924949645397,0.14135662280565872,0.06561982267283405,0.00244434592800361,0.7850401248805634,0.08481317007205504,0.03520455390483773,0.029681876527143183,0.0012711505989645344,0.5924143104606321,0.16531369755856734,0.11800520433200345,0.09013451424536904,0.002737330729196618,0.795872621636592,1
0.7444299837964083,0.15368756256808264,0.04571517822141211,0.027982013207483752,0.0013810329230766782,0.7355531570699504,0.15221908852592583,0.044023497170969934,0.03992137873259772,0.0022893109071818827,0.6249247121838261,0.1694984107364505,0.10392088742774422,0.06797916808623423,0.002767134355899737,0.5772888199432857,0.17353529504216453,0.11621826890133267,0.10705236315675692,0.005201763794925958,0.5232687669584679,0.15384571065576405,0.2153441243938372,0.08066754572338936,0.0034750730904677648,0.5165045862065756,0.15297553154425736,0.1834591245186492,0.1221886724871072,0.0057920283384252326,0.48276548599477787,0.14382284058999417,0.24624318007588486,0.09990074345091295,0.0030694989254642898,0.4437358133320288,0.14830272950599807,0.2184764201683772,0.16338940370454705,0.008111113120669748,0.569804545594282,0.14549314543669048,0.12725080641525974,0.10562951784306086,0.0058785274176570545,0.596642248947365,0.05760868833063435,0.08347316796064339,0.1806720867273113,0.01740911183385801,0.6108348953577806,0.16620611700751087,0.12139973566396355,0.07241745778576389,0.004063715847646401,0.5499496508343195,0.15347567440760126,0.13846410736120174,0.12991705049615185,0.008098637697279143,0.5224880862635353,0.1603729109708722,0.21253780949981377,0.07792439731639436,0.003785297989841956,0.5050426519527892,0.15043067342848007,0.17007342676593531,0.14249742097043525,0.00867073493307928,0.4723251635028855,0.1492461994369576,0.2467024390798688,0.10556260726639985,0.0037724471522051226,0.4630788981285107,0.12449540762965525,0.21770084697842007,0.1380699376664882,0.006321990576868933,0.7718589031441511,1
0.6461717888296165,0.20785368483542294,0.07943630245328241,0.05009791066662012,0.0015189810788437835,0.6683473008616378,0.20333491207777846,0.06326482354433158,0.04787109833650842,0.0019416831469118785,0.47225572286498807,0.2223323345140372,0.2024674888322735,0.08837997266690101,0.002782797060399448,0.5865821278177016,0.1953724448514944,0.1268103897143469,0.07390849926494387,0.0023736198355766855,0.38741786763094294,0.2098927135041764,0.2839696347901579,0.10513997365823066,0.002963816026972503,0.4104116499633336,0.23185937702964227,0.23093658669758965,0.11215425613293016,0.0029511592944735563,0.6547059733901677,0.13943891695974817,0.07208951938302739,0.03344624967674586,0.0009109605243913608,0.4210699438977607,0.23299252656818983,0.20266660143619217,0.12430784965434026,0.003905898507345068,0.5111106701988177,0.20481531137604417,0.1468205609239358,0.10677027972291528,0.004618170986527459,0.4344283149819398,0.22215548990142112,0.17131984791160332,0.14070190213063868,0.006872048601217721,0.7123939812498495,0.11849396937647957,0.04666678708727565,0.01631821070696135,0.000651209541846803,0.4840880184798951,0.22422695796165468,0.18372321234831224,0.09321897659441039,0.00344845258335154,0.8043584162743966,0.09246651871809464,0.054996767459262894,0.03728841649887834,0.002916772076711193,0.642522095827315,0.17346582241775843,0.10176733468504592,0.0673812772013764,0.0036190947590817747,0.4292271394577499,0.20346395526725058,0.24563398150323937,0.09986790579551524,0.0028834840439206193,0.4217266113687952,0.2127380528666573,0.2051353342520555,0.13943266480201505,0.006047538399770094,0.6657748001538392,1
0.8380489379340977,0.12261284025844789,0.0119898562443711,0.005003792019864362,0.0002924816019500438,0.8486116939321602,0.11673312091202735,0.00989804513224989,0.0021289898539443497,0.00010460558817735604,0.7794426596487366,0.14992496439647568,0.030062705515031575,0.01950512645357196,0.0008980530460208082,0.8143590264406294,0.13218114587350124,0.01862556178321635,0.009971224326051497,0.0004544447568767403,0.677827582675043,0.19845478708461298,0.06262922116045615,0.039913551545296175,0.001587692245821309,0.7311606005719723,0.16105092090216605,0.04562923834695625,0.030407869608884645,0.001545215895185129,0.6241818909064197,0.2156665284565036,0.08312029758286843,0.052264644524436514,0.0020811089889523665,0.6322757867696112,0.19981842610766548,0.08580777163052761,0.056292143925773426,0.002926246994476035,0.5774447641371836,0.19734199058478252,0.11113864798177688,0.08728201136838738,0.005857123026736841,0.494908942303323,0.15893951099641723,0.15246148970175405,0.1544771703661328,0.014391310092436717,0.7738940985553079,0.14982329661536428,0.03262780319921167,0.02270317820650555,0.0010163611094067377,0.7856949142288138,0.13204704231133318,0.02780779652971979,0.028973679078535142,0.0025437368143454184,0.6953579487858748,0.18827742287428517,0.05978767878920223,0.0375783619593831,0.0015040616402340523,0.6757227076339375,0.1508773002972249,0.053866287991504086,0.09175058672760879,0.005682393678730014,0.6547217193545222,0.1905456609719389,0.08245092309264207,0.045038613984160786,0.0017561327531047785,0.6388180866552589,0.17893223935403413,0.08101781982375157,0.0709732712518107,0.004998075447219649,0.861750186990511,1
0.7767946359787486,0.16712790770310126,0.019987585315428182,0.012013164339480848,0.000829018890147306,0.7807431857422873,0.165374367709031,0.020548744156717154,0.011269076896846591,0.0006945664130442118,0.6790889734126313,0.18464074545948278,0.06230804547032118,0.04618454997570197,0.0030950086646167295,0.7204670081773955,0.16992168052249962,0.053717391622716014,0.03474051393785005,0.0017344324650057667,0.6190647779755816,0.17333661004539902,0.09538231078099357,0.07674726060972435,0.005551875060809696,0.6698581867464887,0.16135340506854537,0.08628400641664769,0.05514471508039153,0.002786068010239523,0.5462672852574563,0.16368809297774398,0.14760206991088134,0.10623900203512336,0.006794241936719928,0.6331819530433606,0.15814583703516172,0.10865710968562105,0.076779243735089,0.0036252172647853937,0.4338808838307601,0.11714407703660322,0.20811261531503955,0.18109805639917587,0.01465075682116737,0.5830639209962061,0.14299312794018884,0.12978226897504633,0.10453850554352966,0.005427267661108408,0.6712181814417263,0.1639565927291647,0.053403177816047365,0.07020130688358117,0.006895381326801437,0.6994592665936235,0.15690036708686916,0.06483443670967555,0.05213520640137796,0.003687207188754508,0.6169049543098147,0.16204826571993655,0.09327649634516746,0.0883064414112559,0.007556665912529654,0.6449310181525544,0.15621669411801495,0.1135154585909522,0.06209135186828507,0.003509947217875821,0.6301000095196508,0.13007485838751018,0.11140525468003926,0.07456838107391031,0.005129259417912101,0.630584357256204,0.1507707164997362,0.11515842062358803,0.07627590599908911,0.0038726078194691797,0.8064597971528633,1
0.8020865923337037,0.11620954811397582,0.03586774297008942,0.022105821744058764,0.001157322419665892,0.802205089495022,0.11218868551436206,0.04330209792001908,0.018429138561049094,0.0008550742911567871,0.6096650401661867,0.19716792418106863,0.10167153844092264,0.06340596206661912,0.004627679015379947,0.5924061347569832,0.23206100367677632,0.10573306552367578,0.0506401067595758,0.002062642672691479,0.3557819449631501,0.15882294458907706,0.39608860602095003,0.07263931087694643,0.005471017750184415,0.5075968206128748,0.22637887720850694,0.1831738881691364,0.06195092792484628,0.002699742304326043,0.4229263160648208,0.15036931791854802,0.32178094462380324,0.07718443806652502,0.004498303762344784,0.4518368081040272,0.1752370942236046,0.280961925973836,0.07369822376861832,0.003189906718680703,0.5490346514242115,0.11976120500964313,0.12248100393536192,0.16277848912812756,0.015214030354131726,0.6022908661435719,0.10610968323574997,0.10057891879640354,0.12802811124190552,0.010778106595567546,0.6907561258670519,0.10833353573821941,0.06136786705173697,0.03050269468110619,0.0018635842920969145,0.628565216343315,0.20161485278099844,0.09321891983648975,0.05315869473959871,0.0025179951757053234,0.37717972616907985,0.14257431489666011,0.32107685757157695,0.13112534460061878,0.007949167700126545,0.43744774746197684,0.17621326982739333,0.2794832536594311,0.08615603409761355,0.004211994055097414,0.3232849256251835,0.14599710900909374,0.38658483910645874,0.12518044348923166,0.008542704447275664,0.3771257227421408,0.17183399336492472,0.34785601359735885,0.08398330029891736,0.0039459560608767754,0.8262236387942895,1
0.7072148410024162,0.20737617316057705,0.0344384769702244,0.027042924673871385,0.0037394679759959397,0.6598083146982981,0.21573221982124882,0.04104199109159128,0.05196028761959274,0.010688438232868972,0.623946784752837,0.21366333179523944,0.056362213903319386,0.07367183626618187,0.01043985913111905,0.5963580457262764,0.20570551739247647,0.054109295352804586,0.10035108075378889,0.020284512318109845,0.553142263669222,0.20555610380091396,0.0893714500808003,0.11630854454337358,0.012289513600389764,0.5443948448958699,0.21479780223626874,0.08667458462149309,0.11695560089898806,0.0135067857562839,0.4882463870521175,0.20580985664610013,0.11030020020561879,0.16056090221477543,0.012060871445463668,0.4762714313764513,0.2170485139479522,0.12466985753132756,0.15102416051258305,0.010934794090602957,0.31834008598298186,0.16986064860574124,0.17574620420658793,0.3130865394248625,0.012139490445328664,0.27682543812306615,0.21504379087907186,0.209202840770194,0.2771025762994137,0.011807358526577152,0.537004420235951,0.18312840466491281,0.056878392058676834,0.1747902220541601,0.030381353441343576,0.5688887365099471,0.192197284795488,0.05542374725955475,0.13576029771478268,0.02490522960311212,0.5115469498238511,0.18525600495024686,0.09435399066574338,0.17449325385615377,0.015465980466944272,0.5102903604561194,0.2038852986109955,0.09395645992396752,0.1529819512881601,0.015755211936655345,0.4987547549261288,0.2071378494605207,0.10484057371282579,0.15287514534606003,0.012650071466007641,0.47169999250957567,0.2158614315155892,0.12167407004427605,0.1565685407598833,0.012260299732309295,0.7320020177464817,1
