Fp1_delta_psd,Fp1_theta_psd,Fp1_alpha_psd,Fp1_beta_psd,Fp1_gamma_psd,Fp2_delta_psd,Fp2_theta_psd,Fp2_alpha_psd,Fp2_beta_psd,Fp2_gamma_psd,F3_delta_psd,F3_theta_psd,F3_alpha_psd,F3_beta_psd,F3_gamma_psd,F4_delta_psd,F4_theta_psd,F4_alpha_psd,F4_beta_psd,F4_gamma_psd,C3_delta_psd,C3_theta_psd,C3_alpha_psd,C3_beta_psd,C3_gamma_psd,C4_delta_psd,C4_theta_psd,C4_alpha_psd,C4_beta_psd,C4_gamma_psd,P3_delta_psd,P3_theta_psd,P3_alpha_psd,P3_beta_psd,P3_gamma_psd,P4_delta_psd,P4_theta_psd,P4_alpha_psd,P4_beta_psd,P4_gamma_psd,O1_delta_psd,O1_theta_psd,O1_alpha_psd,O1_beta_psd,O1_gamma_psd,O2_delta_psd,O2_theta_psd,O2_alpha_psd,O2_beta_psd,O2_gamma_psd,F7_delta_psd,F7_theta_psd,F7_alpha_psd,F7_beta_psd,F7_gamma_psd,F8_delta_psd,F8_theta_psd,F8_alpha_psd,F8_beta_psd,F8_gamma_psd,T3_delta_psd,T3_theta_psd,T3_alpha_psd,T3_beta_psd,T3_gamma_psd,T4_delta_psd,T4_theta_psd,T4_alpha_psd,T4_beta_psd,T4_gamma_psd,T5_delta_psd,T5_theta_psd,T5_alpha_psd,T5_beta_psd,T5_gamma_psd,T6_delta_psd,T6_theta_psd,T6_alpha_psd,T6_beta_psd,T6_gamma_psd,Class
0.8358956591165233,0.11559641386097268,0.014035512394564834,0.006524699839543044,0.0005617485530549226,0.762407472281214,0.13782259665224697,0.04099850978227238,0.030291636846158394,0.002171303476014278,0.6557398636765033,0.1452962043694452,0.08845482677125198,0.06953697591038695,0.005093918836255362,0.6596695798587938,0.14563917019767325,0.08873773011337531,0.07227225056756863,0.004675846303580924,0.5703545966747676,0.1400421108651484,0.16771597768755409,0.09660689650160065,0.006260411078254546,0.5504689453314606,0.16614711451846997,0.1569965728523179,0.10965040184194255,0.0062493902182471734,0.5281710034427232,0.14479056109474428,0.18827362968707542,0.11047661744839435,0.005823666055285365,0.4856702017088761,0.147299706612531,0.22032424437362547,0.13099870712198702,0.00629924603655754,0.6515317703314282,0.12319482808860138,0.0829474308078616,0.08249991607333085,0.006429603884518894,0.677368577365631,0.21800459569874692,0.021854485228995035,0.009758483245842388,0.0006105451655225137,0.6481463401864205,0.13280392100560612,0.10287779492832189,0.07744832568369107,0.006315689077703779,0.5605191282718929,0.1616969055503479,0.0947136562162178,0.14880842457946034,0.013834110507175578,0.568454024218424,0.1750790541402739,0.14878327207960884,0.07787676287819141,0.004950773044798951,0.5114388684843142,0.19617941046681908,0.14574480328875264,0.12464294310274483,0.00896822962704026,0.5069173302773502,0.15047935290444134,0.20100342920235995,0.11771118671626817,0.006677360883775662,0.579755383212292,0.18645867259523968,0.12467918217190796,0.0822479234017788,0.004038106717600982,0
0.7008089195775499,0.14646709313099202,0.041427856523774696,0.07851251043015645,0.010151929674318237,0.6693813622905038,0.1501294451979275,0.04568826775427962,0.10240072735623341,0.006675258604392089,0.5236020845124709,0.29638205415804947,0.09736882995349827,0.06423942274520832,0.0028897021560316473,0.5038157978944392,0.29594006984208077,0.09764383286410254,0.07865245846487016,0.003428927622812423,0.4249653556126958,0.26678164970350565,0.21602364406243355,0.07386251713527979,0.0026701169460948367,0.2988052968901615,0.21863531805279127,0.39081824829006934,0.07741655525828009,0.0031998212557078185,0.4379944128415847,0.2894377384492376,0.16806367077803966,0.09154214801180659,0.003424517613667234,0.45455432255140976,0.25948760183712527,0.18685985952013953,0.0820285700297599,0.004060733775807307,0.46104130347464906,0.19023480575501764,0.12892023309376524,0.1778231780441835,0.012904776126488564,0.5540215349932074,0.2064982932392465,0.1081450225392035,0.10168817904453817,0.008015704410982186,0.5362297590394995,0.2589335587500151,0.11476257712809701,0.06821549013992853,0.003997247058062458,0.4757951534179258,0.2238789737085479,0.20797903400698378,0.06965807198706488,0.0038717064135824937,0.41078332275224916,0.2751341274324389,0.22629263200004207,0.07451546078132323,0.003699693526090513,0.3436649087343885,0.2014328829490208,0.35597079130096854,0.08066452297931831,0.0039168270273914505,0.42581821796385666,0.2821896578864569,0.18717015118578817,0.0922109465764247,0.004278254004725056,0.42745240668154977,0.23535616936150378,0.23651292563519574,0.08175238331623427,0.004027738857172514,0
0.7226097448985473,0.14452090180487379,0.03388573089256664,0.06796365764944216,0.006598815854065961,0.6885144403338456,0.14742017083498515,0.04047020961299866,0.0977082370429424,0.004926379594505385,0.5571885771097825,0.25737075203797194,0.10084223207633014,0.06249075936032103,0.002121258572113266,0.5182296084091754,0.2805678948755822,0.10469045807015177,0.07889959741756672,0.0033038324909450017,0.3927979404157998,0.21250755895754964,0.30109560458394646,0.0735206631155236,0.0031373731741191594,0.29287344212052496,0.19315828261803228,0.4170687932147,0.085615232651414,0.0038737269951449995,0.4634478213919349,0.2278866124213907,0.2013328057278469,0.09042042027614985,0.003943032657068891,0.4127996729373399,0.2425560977842058,0.2270126830960142,0.101910454673924,0.005209222551163321,0.46206801023594246,0.17530171380697473,0.13957687942129496,0.1875088218271847,0.015323559642907107,0.41833721125014245,0.23019121646259602,0.1532746414390555,0.17113060348985162,0.014211068926627138,0.599623603278657,0.18608425911863358,0.12651914254036162,0.06317409885939067,0.0028031934743910987,0.47246391967331064,0.20450768242487738,0.21940535789087878,0.08162016241922002,0.004057257342843022,0.46571710225802404,0.1810900628470107,0.26822204823915496,0.06684508490897813,0.0033298963749184406,0.34134097160059096,0.1805387518708427,0.37203070418816525,0.09249679895223581,0.0044950924691250895,0.4599200254796538,0.2120399586392796,0.22565460687060593,0.08552633291933977,0.004013268509500382,0.36809732208159424,0.22194921195213846,0.2909088219869091,0.1052585974930259,0.0052859826553062865,0
0.721396022043337,0.13596481371524086,0.035982102990795684,0.0745802479362441,0.006952706583610806,0.6837929790426986,0.1400304264760208,0.0428857211483057,0.10124312570685319,0.0057335482575933,0.5433368378778307,0.24960829997825043,0.10382289393039384,0.0795830946709723,0.0029964330130846212,0.4786140264910577,0.2799447616596999,0.1088180140951386,0.11115635847290688,0.0043797658583239075,0.38542833603980997,0.21414785695433336,0.2936236888856053,0.09096391255714763,0.0031432545055714925,0.2654001202660978,0.18255262116669024,0.4374171991630452,0.10188472121256727,0.004319532443649594,0.44884114380859524,0.21729389711654148,0.21276439232413583,0.09753848208967275,0.0031448875613692717,0.4042552411647689,0.22644002861552434,0.2422185844912555,0.1114876904543095,0.005130536838815504,0.49494156435392356,0.16462452937583222,0.13474698745228886,0.15713704604932957,0.012098244115975121,0.42411470743222307,0.22377802847662623,0.1568465590665228,0.1729022751445623,0.012796243651417611,0.5728589034495001,0.1934498706444565,0.12052694711098719,0.0840028244017276,0.004378392247645759,0.42703201431405274,0.20866538815814842,0.23405567475308614,0.10788485625817355,0.00542577902239626,0.427046135997048,0.19192868968712243,0.2725415658657988,0.0887170848670788,0.0033726485102618846,0.2741825178120137,0.18746923715701463,0.40330916352358515,0.12127662424709737,0.0056763737301299775,0.4294163921586252,0.21848521125432346,0.23308109394110613,0.09720135590005885,0.0034431453910537305,0.3461480743173325,0.2161502928691322,0.3006823266712402,0.12090185375934828,0.00570114701189465,0
0.7750006719744021,0.11215169253370326,0.03061870814482591,0.0542905767750997,0.005051469250739406,0.7608977222504532,0.10136522614107599,0.032832011136669045,0.07424060529886344,0.004441294439344027,0.6222555208703964,0.2119287709169624,0.07903059751581251,0.06555381334811694,0.00220371015820876,0.5493118350006446,0.2401875538028437,0.10084813334109279,0.09050373230048499,0.0040153012875257365,0.3783829284412914,0.17611597945788507,0.34200080695864965,0.08867617794872468,0.0028342675956068496,0.25083532408208953,0.1567357237776657,0.47876404416696783,0.0978854774938905,0.004093590240876244,0.4181747982320119,0.2236387631317218,0.24490577885909318,0.09931855202120977,0.003484350091632947,0.40323129531967034,0.2045169809919157,0.26250718385851035,0.10802005115116275,0.004753511891493343,0.45111367732680435,0.19759064409920538,0.15979149429471853,0.16279862630262792,0.01171636615375543,0.464283268161741,0.18408024500164621,0.1540349070306714,0.15635551741961315,0.01220122754019644,0.6199833868638798,0.17409789145636417,0.10634994482062836,0.07699982373207263,0.00366318315203508,0.5131377750399851,0.1550665654702382,0.2087182653426747,0.09507640913577345,0.004745389799947612,0.4219706335522366,0.15786471742648897,0.31678887283528584,0.08690740283579584,0.0033237516828899965,0.29754288699075127,0.14466708206425255,0.42377184516195815,0.11216908489982871,0.005811727741960539,0.3915293721767853,0.20869515816532783,0.2859033626709779,0.0994956909230465,0.0037254334407934454,0.3455025792245156,0.186403628553713,0.3356833024227499,0.11212006648338062,0.005233069023978082,0
0.842242237337405,0.1145937074360816,0.014175634815344932,0.0057997278369252,0.0003258654406353089,0.745095209217953,0.17158041975410399,0.034029593694044416,0.02564543661323728,0.0015377883246713326,0.6497363512636041,0.16913160202413977,0.08912944585083879,0.05532490642725472,0.0027637462407537833,0.6455842464151528,0.17609077467086987,0.08349274595427565,0.0680098585444736,0.003946045552224139,0.5723232156650508,0.1589118418658967,0.16585067795410569,0.07610630145118819,0.003524511712185259,0.5627982544286798,0.16053004135653248,0.15737617289353867,0.0934955955821578,0.004737844253196156,0.5326225969063559,0.1469611033229584,0.2139298587115413,0.08061911208530118,0.0028427516575793964,0.4774018287324668,0.166633285069216,0.200264153806011,0.131362775394262,0.005402023454780964,0.6659569389413834,0.12209409742528159,0.08324715783819155,0.05086283556882533,0.003380219877880582,0.7442511557313586,0.12544238576434055,0.012095810909014633,0.00591381846095851,0.00039112435102852956,0.659796882848896,0.1540522738553359,0.09347432062595724,0.06293065930866926,0.003858091927868679,0.544233423490014,0.17883190637455465,0.10872770859966767,0.14216072427566642,0.012191503856482986,0.560812636573056,0.15683790864108743,0.18260328997802305,0.07137237148437274,0.003606416955696956,0.5577296704233508,0.16817023636154999,0.1436785977496706,0.10204716370014384,0.00700629331602028,0.5021322656733536,0.16645436004263314,0.2184947733863862,0.08516144221776825,0.0035315322658800367,0.5967821469180583,0.1544042332498691,0.1374247279528835,0.08669328018153964,0.0036541619322135077,0
0.6674487262464591,0.1470550376491089,0.04907277868374881,0.09382539219338928,0.0205397862282744,0.752365929203729,0.12829913508709778,0.029091538417006076,0.05786673582945197,0.010764560335263823,0.5200716434478795,0.146835273785525,0.07943310651956643,0.1944332070884787,0.040725108335699735,0.5523139205201477,0.17075882162479944,0.06286288966102106,0.16561400086218103,0.0303120866667955,0.6092116593842047,0.11014437368321375,0.06168146368035695,0.15968297984111257,0.0334383973307843,0.4962159603143103,0.16618339226276255,0.06830510653604212,0.21676606849335564,0.04220659408955773,0.48766271028258273,0.1169505416311414,0.07884182487279741,0.24139152879750259,0.05227651935031607,0.5115363406657105,0.14218578320156314,0.07071639240478861,0.21561166448511074,0.041801807334245995,0.5343018310412255,0.10890327930078243,0.0775110783493922,0.1841841311903238,0.032710827077632315,0.44567544020740835,0.18447579788201376,0.09440843492998516,0.22158125501763853,0.03822955164544146,0.4798481563659168,0.10949827412352583,0.06780796177909504,0.2629013608719895,0.06310353619259747,0.4439379453505637,0.14154982961281973,0.06276207230233512,0.27908544495447885,0.06192225333729531,0.3833375171529369,0.08990138767903409,0.0798187712853768,0.3466884648911766,0.08400537775663271,0.31037512547102286,0.10640709334229483,0.07349811853601346,0.40539699976331905,0.09729683762194882,0.43110282545251233,0.13521211024231658,0.0831231776346303,0.2646874735535684,0.06123237360069425,0.33735199928634546,0.1269407579605915,0.07441091612931595,0.36882253944869425,0.08386975966427561,0
0.6814518210151667,0.19480111329606203,0.04103591299426001,0.05838712831290675,0.008464135194575926,0.717210340346871,0.18387658565978005,0.03051778504738684,0.0413937284899128,0.0072907468981151385,0.5348617865944394,0.18606150244597386,0.07483849944859772,0.16683121671833998,0.02325056249900566,0.5709858671064627,0.1885846023765212,0.05945780393553431,0.14336623970236817,0.02521747764060013,0.4915704940847546,0.1739325590024407,0.07988122380299394,0.21109752069355472,0.030286831179898648,0.4588990167349064,0.19590976556035603,0.08316272673821809,0.21199992142330315,0.04000910858129207,0.45839003454947275,0.15464173018527472,0.09143343074768229,0.24706079600299097,0.03545259914927824,0.43898483684733697,0.17885583822179107,0.08852012358864982,0.23800860040260283,0.042748601555082644,0.5715875115829369,0.13228466684747162,0.06994474290279357,0.18537978352063356,0.022406992793362075,0.42981677704822985,0.19827473246751004,0.10167373583547737,0.21500880302643885,0.03681025234929376,0.5120050145888186,0.1452006717344456,0.06470028511073862,0.22643101421338596,0.035901532515874565,0.41990168960446145,0.15207580958207753,0.06981133311046105,0.29012421984776854,0.06006491183832434,0.3685567265681982,0.11905655913205196,0.0860317454040102,0.3609592209681645,0.05709125732254335,0.26680982700320677,0.10217020806040832,0.08702078116625749,0.44138356531410805,0.09587105082814151,0.4280731988258133,0.13432602443501812,0.09114781050893228,0.2919756145738921,0.04196509184957342,0.3070513569711201,0.1291703917145554,0.0943347947789413,0.3851025707473067,0.07716073067897368,0
0.6782821318576191,0.1756159228316045,0.040512502294616205,0.07948196904714798,0.012517418528972578,0.7105538114208817,0.16915854502870334,0.03379809393594858,0.05328530987212644,0.010937489658435991,0.5231619626909974,0.1809320819089782,0.07601298217942867,0.18267712679299225,0.02803886120179456,0.5107768284442851,0.20667686126159063,0.07483123160516726,0.15981845382246246,0.033307332356674074,0.4856816234816698,0.17479226678158183,0.07820346233021817,0.21542763173068902,0.03449495169900295,0.45506575853763137,0.1844773503248799,0.08736059036108848,0.21342555675174466,0.04592683403394757,0.4481868380088537,0.16096848973124697,0.09313310774696033,0.24733665224943233,0.0391003589743815,0.4573894266017485,0.18636780121424945,0.08360835090157673,0.20825141980355102,0.044264690363687124,0.7507020312850031,0.06266731566262057,0.041067434855475426,0.08459592836409784,0.01226752995077769,0.41027250142619454,0.22330503663246215,0.09753304025330717,0.20888695797206053,0.0390858279783555,0.4702344387117365,0.14351151046408614,0.06709070370125625,0.26516788150088855,0.04554422957229438,0.4088365711185844,0.16145795624135412,0.07321425907149147,0.28285313203415535,0.063124830344062,0.362297824906998,0.13145371992046764,0.0835441668041213,0.3541735465627854,0.059770696597667025,0.27096254312717233,0.11718505923999255,0.07994497222590226,0.4280744592414579,0.09640134544228363,0.4283838166596519,0.14129785437489653,0.08601283413901313,0.2874272029784526,0.04460386409035287,0.30349604079228204,0.15257388369707994,0.08407490582341372,0.3681285544178322,0.08171585722988228,0
0.664661342375119,0.15299265017066313,0.03994224094457074,0.10398733160424124,0.017953962748170058,0.6946638938036559,0.16128192592170607,0.03505375506588188,0.06972003595711215,0.013471708076079059,0.5128753652264921,0.1563515222717282,0.06569733397131436,0.21235664298744678,0.03596960119076802,0.514038040126799,0.17857166694965235,0.0639883949792321,0.18893866458560038,0.03675929830208088,0.4497722476232953,0.15109514247490882,0.07723076703166439,0.26095327795123874,0.04524410444623214,0.44786661550325824,0.16634015389418297,0.07987359630851146,0.2434918486658097,0.04910021608724566,0.407451601886977,0.14457434079481576,0.09627059709286373,0.2842922908227194,0.04979989273622185,0.43408896134530933,0.16967658016475223,0.08429101212863536,0.24545708954518547,0.049262118013147754,0.4188461752937173,0.15768872818614188,0.10413412896006635,0.2574580565298484,0.04126688671625372,0.41730381343856293,0.2134452575989724,0.09745012714156119,0.21575366747718688,0.039656950430586826,0.42660024236478106,0.11957107711348683,0.06749800993364787,0.3068316627084419,0.06538982134690567,0.4005747112746187,0.12704591935337425,0.06456103996646793,0.32305242907344434,0.072354767988507,0.32339128751192525,0.1040289539556928,0.07949250957556954,0.39551223163515414,0.08495793647245703,0.24724787788273886,0.10278932502697152,0.07538402034071442,0.46402736498202685,0.09865550333329041,0.384267662510204,0.1267928479927285,0.09326233080718235,0.31500124975242594,0.0594888694574565,0.2829995611706816,0.12899002368362092,0.08160733352722835,0.4129176027789982,0.08151723031645661,0
