Fp1_delta_e,Fp1_theta_e,Fp1_alpha_e,Fp1_beta_e,Fp1_gamma_e,Fp2_delta_e,Fp2_theta_e,Fp2_alpha_e,Fp2_beta_e,Fp2_gamma_e,F3_delta_e,F3_theta_e,F3_alpha_e,F3_beta_e,F3_gamma_e,F4_delta_e,F4_theta_e,F4_alpha_e,F4_beta_e,F4_gamma_e,C3_delta_e,C3_theta_e,C3_alpha_e,C3_beta_e,C3_gamma_e,C4_delta_e,C4_theta_e,C4_alpha_e,C4_beta_e,C4_gamma_e,P3_delta_e,P3_theta_e,P3_alpha_e,P3_beta_e,P3_gamma_e,P4_delta_e,P4_theta_e,P4_alpha_e,P4_beta_e,P4_gamma_e,O1_delta_e,O1_theta_e,O1_alpha_e,O1_beta_e,O1_gamma_e,O2_delta_e,O2_theta_e,O2_alpha_e,O2_beta_e,O2_gamma_e,F7_delta_e,F7_theta_e,F7_alpha_e,F7_beta_e,F7_gamma_e,F8_delta_e,F8_theta_e,F8_alpha_e,F8_beta_e,F8_gamma_e,T3_delta_e,T3_theta_e,T3_alpha_e,T3_beta_e,T3_gamma_e,T4_delta_e,T4_theta_e,T4_alpha_e,T4_beta_e,T4_gamma_e,T5_delta_e,T5_theta_e,T5_alpha_e,T5_beta_e,T5_gamma_e,T6_delta_e,T6_theta_e,T6_alpha_e,T6_beta_e,T6_gamma_e,Class
0.8802295716401753,0.1246201644342879,0.015921983124301566,0.0055677790918742965,0.0003388467132702045,0.7135517157281409,0.1911658436845256,0.07402601209289748,0.03959927083716896,0.002494132764606352,0.6732736178120193,0.14444409303951639,0.11707780289488995,0.06814030326753848,0.0043251407314089775,0.6548345121128254,0.13909948686536663,0.12892775575705898,0.08337662014338396,0.0049577129344871,0.621735961270695,0.1497043667429318,0.1509442247769188,0.07997743404059061,0.005928105517786152,0.6402692125339818,0.162981951493106,0.11633201405214007,0.08803895645176095,0.0059799850644567795,0.6019493681485446,0.14418923779819018,0.180223896448583,0.08524378034620987,0.004249715891226147,0.5871980167358489,0.16222219346852224,0.15377198607265255,0.10537334912257196,0.005216456742282315,0.796948756559102,0.12129407751672447,0.04608368143995902,0.035824602937693406,0.0018235982211639646,0.8015147407216385,0.18545297919960496,0.017755618966699607,0.007322885273532098,0.0003745260746858021,0.5854454126357371,0.17559955901353722,0.13405535951562622,0.10604626722744767,0.008002625612966987,0.531261414249772,0.15130267569452108,0.12984736307292583,0.18691096066447394,0.017130673835083952,0.6304434254048177,0.17774741066881616,0.1312849410001224,0.05874035259746243,0.003838743328059752,0.633866019003651,0.17405388948466383,0.1100418530060407,0.0923690572676613,0.007119008079048914,0.6046361927913035,0.14846460979383302,0.1695080519928129,0.08626898651182957,0.005042109876615291,0.6734635611157631,0.16728466010059223,0.10194903513983197,0.07238085274067285,0.003152675742874751,0
0.7204769571879696,0.12416020347213767,0.03748640772916982,0.035324871514004354,0.003644593785457398,0.7440052235648223,0.11305328493458011,0.03505922987200933,0.037618580029121065,0.004008602958364008,0.6618415541023804,0.11816599987476567,0.04825677299962523,0.08121148384791535,0.007838398263392042,0.5266305278154549,0.16445249934609962,0.09096035313709558,0.1187559219134049,0.012363608515228839,0.41962525857037436,0.011499547111296408,0.005970692683900342,0.008278910183571955,0.0011063687735677165,0.478503271229833,0.14248535843977017,0.09777037088997304,0.14660545900963468,0.019860677170921253,0.5311045555546762,0.12074801397421733,0.08676063272581824,0.12020220347907637,0.01379976880118545,0.5534241848215958,0.1340128965263016,0.08930307670973561,0.10897912433154579,0.013083164992231817,0.6075682575385636,0.12521709245286972,0.0636273464183712,0.10126498787914501,0.010154427018661276,0.5686540303166102,0.16197258776011741,0.07683432889356322,0.09017130627330322,0.009647133822566283,0.4069498398812093,0.1071222063926638,0.08607880458354979,0.2535370523720795,0.05331698087371644,0.42610853343330657,0.12114321498754987,0.10920700298012896,0.2118807656533519,0.02853017920876989,0.36189218643331267,0.1349651555858979,0.12070491669273944,0.2546408726852595,0.04254385451770854,0.39269040263567007,0.05555274386095339,0.040564966387774196,0.07687454280688959,0.011465232074047538,0.4938346799709421,0.13766124909127636,0.09822150041329378,0.14427851924260301,0.0181747660673525,0.5944114233561122,0.11930381963317774,0.06831731037265851,0.08415357060619007,0.01014748199458484,0
0.6804034123338922,0.1702920048385773,0.10404270189749891,0.05125190596639567,0.0030014044313081503,0.8640623455067997,0.10053974554711395,0.028312126048377517,0.016303880747102643,0.001048449329156642,0.6375643361185852,0.15052242097684454,0.11483023466817466,0.09595168013250996,0.006337746659441123,0.6417957125149909,0.1755852342360397,0.10481814716829925,0.07434801788336282,0.004738162466012232,0.5481365215062505,0.14147171935048403,0.19066274655472576,0.11164674106525618,0.00827782878858438,0.6142150473816095,0.14954002309000605,0.15461004095853356,0.07292161410228828,0.004183717956381173,0.6840224800436432,0.15424645933756054,0.0805508707228378,0.08021634749843713,0.005033734514294532,0.6421300141084926,0.1954301500446741,0.08446625145163497,0.07143984731588603,0.004279609768734966,0.7063920740397746,0.16348621130383664,0.07099659305088465,0.061911964311308805,0.0034551357784044514,0.6515809643915704,0.17794288669862726,0.08902957539594696,0.0775184230462091,0.004518267123237215,0.5771082469833085,0.15592548766982509,0.10948053895628643,0.14599043828937985,0.013237337553170412,0.5653857129330214,0.14474000808738058,0.1829424795700895,0.09040657797624604,0.00532407433249802,0.6013929346612442,0.11992556188900028,0.09522708866346585,0.17096967662209964,0.015787833659527063,0.5971678426614702,0.14385357879998176,0.15145959626598038,0.088251474378633,0.006004584616039216,0.8435639279822875,0.11366344165982303,0.017735121511243453,0.01721074431099807,0.001109509435440209,0.6433604052034159,0.17282317325964008,0.09156786550267042,0.08617779342443786,0.004704701320682604,0
0.7556528868224861,0.13829624207462587,0.06318594620643965,0.054771559100365554,0.004008488364115318,0.747024940764907,0.13961031077375297,0.07153066496525047,0.052616702957306194,0.003747662289107249,0.6052746946567062,0.12202708150919392,0.13576245417907523,0.13440329322328504,0.010393712618101911,0.5764296475786711,0.12659861377696774,0.1692694548476139,0.12578304256998624,0.008917079346801558,0.5369534797177429,0.09936916564126899,0.19432389965928284,0.1559815590851697,0.013029994034682657,0.6660387515615397,0.10560175895520017,0.12275827903796872,0.0998988195270044,0.008155316339207066,0.5450476730982762,0.11217065754768835,0.21314093858375516,0.12816154370877286,0.008219996283635754,0.6041313062566098,0.11114210203933653,0.14581933514733353,0.1390126576255186,0.00942289669646938,0.6485458468975591,0.1550423070881433,0.11656003251025503,0.08658441822198101,0.0074865627995344035,0.591382919868434,0.12725034671357316,0.13521553202814143,0.1476277293450282,0.012237761054298439,0.4921519708387172,0.09692055018337918,0.1396627486449635,0.25549756436380416,0.021997605292699045,0.5055615314951738,0.08899425566252202,0.17425529311243915,0.20857649778144077,0.028133390165764004,0.5897048308309715,0.10483570705786609,0.14657681025571528,0.14625349703225693,0.013772096546808537,0.6072793375483061,0.09717233838625089,0.10979491389746648,0.16958810097809404,0.017365927893393664,0.5284803678954585,0.12332682166534599,0.1999095314372595,0.1490999197307632,0.00930176987634969,0.5322816549670321,0.11437605663609189,0.2126839932171115,0.14881159929401752,0.008422726606304021,0
0.7819373336824431,0.12159228106234951,0.07533097722262425,0.030659346888343497,0.0019705251075734973,0.7738650161519943,0.11065086304396032,0.08921646656482936,0.03349177998940686,0.0022863264206136446,0.5622827592699511,0.14647348147344932,0.14660391581448842,0.13695874003421998,0.013686173151647527,0.5719971895657535,0.1442637098439049,0.195456612748444,0.08632531689160688,0.0058825181835799305,0.46871939046062977,0.1131916074095339,0.2870283176815951,0.12801740415686125,0.008835826335295909,0.5431395769889571,0.12222760160476273,0.2440769818138387,0.08747783765318545,0.005832962666903553,0.6806185924501423,0.13583250587349474,0.11469888344131247,0.0675779953707785,0.004062597845444135,0.6411820019024077,0.12282235805426424,0.15587528883056176,0.07781789660456172,0.0051114214323586885,0.6681845547631892,0.13701112245251718,0.0835166939794189,0.11154419478669106,0.010650969544710039,0.6475074935545845,0.14594786570259793,0.09398073941149704,0.11470143400274753,0.011082142313980716,0.6465665976508903,0.10679731458556689,0.0886990437830037,0.1306617776858114,0.010961432542058948,0.6324206433258586,0.13016580569121824,0.11437467220420466,0.11868745188062058,0.009376942478276936,0.5184448125464257,0.09977928826998565,0.10189028008506776,0.25279905622724347,0.028523579861485182,0.5742971936555265,0.11749497423589297,0.14536333770372648,0.1566544129527254,0.012566898654052906,0.6655356304040767,0.12379625715513182,0.11623514600946042,0.08813180455362615,0.005571127518726101,0.6340929618261055,0.11149012431576356,0.16538174062275363,0.08482804346562121,0.00525980105945912,0
0.6572258628033781,0.14898707146106618,0.12518853510118233,0.08081966822315684,0.005357472541368202,0.6967605051258833,0.13723178449955115,0.09867804015313496,0.07429242472449664,0.005915575557514747,0.4025765093087427,0.15768431410816725,0.26255476068162437,0.18451023561607388,0.013812081749247066,0.5834930285628209,0.15100782751674618,0.14581220559581184,0.12027021532182462,0.00889119422776669,0.7567743780758609,0.05367927192546919,0.07154928834301401,0.0393886481155428,0.003992911356618783,0.4276461882565228,0.12851351562113317,0.2957345318835238,0.1529809006112501,0.009240990705777321,0.8324702364616071,0.07218030067107183,0.03789016938289894,0.020542888203320994,0.0008984150379410071,0.5630727973812247,0.14891851020551305,0.1691001112612321,0.12340175610949837,0.008119063758362405,0.6198968633185465,0.16759432350330739,0.13077360220954024,0.09141749818402563,0.006802373779060336,0.6198726420794081,0.16709548421211737,0.1280485086073194,0.09137992663678314,0.007630627047733908,0.8030745140623717,0.09415939840181721,0.0436276429890374,0.0473524512766777,0.004532135702602923,0.2914795245665697,0.11931892002108736,0.2715396409494071,0.3068232495564474,0.02725694669733458,0.7169795893702481,0.12914740025307228,0.08486739666373799,0.07503188445626707,0.006837143219400151,0.6733790615674607,0.15267658137505882,0.09318922683154757,0.08924152699546423,0.008176783338906382,0.5573246305562165,0.12207304416696933,0.20262914024485176,0.11492874198060105,0.006038230721794526,0.4733559479441467,0.14753348697873844,0.23189379096312096,0.15768769476998626,0.008594148524910927,0
0.9012169017459912,0.08388051890296543,0.008373186085327023,0.009115348286695267,0.000950851962903366,0.9059431830400257,0.08361248072816821,0.00713746277540521,0.004956418913773292,0.0004856989664349823,0.6484728300130624,0.12224795576594276,0.07595279109520366,0.1446634050459918,0.0161789647272908,0.7413260142470782,0.11189355932990618,0.05835402411433019,0.07859617245109879,0.006838096663944303,0.7500486863660929,0.1208332762032656,0.057609118773747275,0.07824083622906444,0.008413655560174867,0.7696087339463726,0.11268032187589412,0.04675749373140739,0.06703081516694766,0.007163372864040107,0.8278185883884437,0.10561377039675615,0.035398343156819945,0.030918601252432863,0.002811887565031649,0.8363392956543949,0.10282137157061266,0.031016480770253905,0.032316108788687146,0.003355093073892959,0.8146618990632983,0.0910210932367601,0.05650271725251712,0.032889734810596614,0.0024333414955374846,0.7950612677297432,0.09165102996060692,0.062479951866088713,0.04434478848843838,0.004141231686130525,0.5509732985330451,0.13774379231967948,0.08105430750174444,0.2160107918420756,0.02474624983245462,0.44954633510438796,0.10918928881671829,0.08454219577953372,0.32276576581460714,0.04021532119871046,0.6758514393413204,0.11805351151917805,0.07219975285418193,0.12418552815497565,0.018987492120011492,0.6199055479003914,0.08737898051832108,0.04386990928612147,0.22323628311191476,0.0351758845961537,0.8099841894175464,0.09483257984153283,0.05836587735808656,0.03528347404086461,0.0035409618860338557,0.8011657978223742,0.09376830169058908,0.030596141465738524,0.06744963933741549,0.009119391438615817,0
0.8730809528847708,0.13583781571948758,0.009840451667109718,0.003173883053033158,0.0002175161518151583,0.8694146893183704,0.13629556683137903,0.011726789132602644,0.004015288327790889,0.0002285801963626062,0.7224517735980859,0.11713873119489644,0.045180365348047355,0.10531629009081062,0.00911244857560229,0.6458906260949067,0.12868257926536142,0.08222998673634228,0.12383113219895855,0.01891771294410462,0.7054993286415474,0.1213220135577652,0.044070658684959046,0.12229594945370897,0.010955872770484584,0.6991285873232373,0.1166958689658417,0.04714226333455391,0.12847731078942579,0.01821920979018181,0.8324037860905045,0.10627989971753235,0.027573328580577795,0.03170797591288154,0.0026508316547443566,0.8210432742756004,0.12141813186525294,0.02671699976186643,0.03901546850626339,0.00390388982857382,0.8059608775678009,0.11964311963317541,0.03835538842226838,0.046542661329458695,0.003299878802207329,0.8132173879043418,0.11823238960026006,0.03439670901861261,0.03955264117811307,0.0026667853523725583,0.5802307636388346,0.07469843311409305,0.04642808493572829,0.26784245023227415,0.016167868268510455,0.7040742574336784,0.08490567280816695,0.043245488162155926,0.13735264446951723,0.020470836475708017,0.714602994920817,0.11060277408321058,0.041903651649437074,0.1247831917127228,0.012827337413575179,0.7714087505555957,0.11254121905159252,0.02950313182109777,0.08858881068116403,0.006721610180493661,0.7783617171224312,0.11839805845049153,0.032439192573961405,0.07265277384488883,0.009454505255586752,0.7812448982861658,0.1180245481008718,0.025915294705023382,0.08309834637601224,0.0067011987154330845,0
0.6648437183101477,0.17662669989462546,0.04549950836359869,0.11951103049395602,0.017555122845707205,0.5923286300230697,0.1666573897685396,0.058003675143961424,0.17613146595384183,0.03136218997744418,0.37979915630666977,0.20298172201641157,0.15023960613591897,0.2604354075070812,0.03551116268584038,0.36561020750215745,0.1491623524729272,0.11323151394780874,0.3383536344788847,0.056579695315835885,0.3117844106560183,0.15352763889158022,0.16239047341517704,0.3487669468064501,0.050871356937655786,0.3396338820620029,0.13274470525622462,0.14116169996599556,0.35648043439408506,0.05599539237542767,0.47119777822992154,0.14531364336459604,0.10513954870741363,0.260390389877917,0.03775716651414479,0.46846921420661675,0.17920547293563877,0.11010943348610218,0.23459453228080623,0.03350375541429456,0.5012136234293966,0.16403993871534356,0.09330116176658246,0.23659138308196098,0.025238912330661372,0.45461953371594316,0.201488040831448,0.1262285848192878,0.22172660361209162,0.02424867184598001,0.2099002758085183,0.10767465967971189,0.11493153865465221,0.5194539657408009,0.07236976274195392,0.20320586855700432,0.09097371771455698,0.10994234511039545,0.5327732984718959,0.08380912182920522,0.287943356324255,0.1409276417347905,0.12304059306259703,0.42450627635334787,0.04480002997219648,0.2332486982390503,0.10389895177440985,0.12731925633855798,0.49007273722592104,0.06659490465771202,0.44009784847518996,0.13181865561614856,0.10539303816593981,0.29656601998098087,0.04372502605908109,0.4507832321830723,0.17495005996698404,0.10668255376836694,0.2557448355643584,0.03608294373936492,0
0.6711769430001682,0.12839409208927974,0.08247470842090315,0.11848393056674784,0.01233963691754476,0.6211799186883921,0.1193399813374684,0.09991949568543665,0.15884720147292608,0.00993930050610192,0.41475395301197304,0.25284528475928375,0.22974415326516284,0.11921681539345573,0.005415438237379605,0.34734082088295937,0.25645223256139493,0.2542565422050859,0.1615996647647991,0.0074372796256237435,0.30147317429811565,0.16219601597936187,0.44471340347797544,0.10479378254982714,0.004567247402891344,0.22463122820617193,0.10573076847656428,0.5797816528867317,0.09950713615386303,0.004668647276459039,0.48292262273686837,0.21282611592702966,0.2061973249630255,0.11581732042010934,0.004852560077614635,0.5885052613513702,0.19226805305099284,0.14283192549792223,0.08833270974430349,0.0035797733413801738,0.5615909072987921,0.22071259230384077,0.1083120115249133,0.11601335438822055,0.008120688791473912,0.6108210326301492,0.22408353980995593,0.10275264332294011,0.07826338190365344,0.004088923286323248,0.3929745174174852,0.17289619647416113,0.27721355895831995,0.16159587392284117,0.009706280333020671,0.3571542756594514,0.16900454477507906,0.33646222259009934,0.1483096766682003,0.008097747347059262,0.2638991666826145,0.15067174590092733,0.4798828016582463,0.11787927839815092,0.006095516316582313,0.31027676187221176,0.14850833264239585,0.4372202194295118,0.1180129636795163,0.005930571940290415,0.39514375014106773,0.20837529953048348,0.29043280820908807,0.12209680977352033,0.0057417005488089095,0.530544545609366,0.18764611709432572,0.19613785675053053,0.09534431545412157,0.00410334249989404,0
0.6716434095991436,0.18832686463831316,0.0538182297523445,0.09586293695462499,0.018154593462404733,0.738300138001012,0.17779988506253974,0.03989645823435693,0.0574608681665964,0.009811525848021122,0.3835882660671493,0.18426981491393318,0.10631459127103382,0.2941096030612248,0.05908677608631977,0.4088417344654699,0.1681211388431951,0.10748618443111235,0.2881778333262434,0.05423891677623102,0.4544132542959456,0.16468138058437518,0.08393849165525906,0.26514917588622405,0.05438045095629501,0.38641552029138193,0.1497412642990337,0.11166865897460067,0.3162585494693029,0.06459839387804926,0.44928167083845777,0.164927781128657,0.09185865136973663,0.2689035794747649,0.054120851917681664,0.4769770534610503,0.14300436211567458,0.09199758524249109,0.25797013537825236,0.05302097114355487,0.6621930304753745,0.13972196066912232,0.05807812094245581,0.12298088499904912,0.02195252365508975,0.4579416556425933,0.23628290694030699,0.10306637731459203,0.19695566587035007,0.03528912722771906,0.36989146175059356,0.12807751080234842,0.09320022377517312,0.34928788952303164,0.07872225178458209,0.3170245267030085,0.1308861727142647,0.09497431911566197,0.39739192459868106,0.0879427056768917,0.2692773696548527,0.11044662912064461,0.10074812277135566,0.4449921192838754,0.0985826975504379,0.19623317239791574,0.08958253114967148,0.09081557076548727,0.5240547779160059,0.12006252261473238,0.4356554772570201,0.17364243369890225,0.09770416098087913,0.2646624624330312,0.050754216042648216,0.28612525496736513,0.128772516443178,0.09790050295427698,0.4258795173777465,0.08883242773447213,0
